row_id,player_id,player_name,club,season,matched,match_type,name_score,club_score,fbref_player_name,fbref_club
5350,284854,Carles Aleñá,Real Betis Balompié,2019,True,exact,100,68,Carles Aleñá,Real Betis
5351,284854,Carles Aleñá,Getafe CF,2020,True,exact,100,80,Carles Aleñá,Getafe
5352,284854,Carles Aleñá,Getafe CF,2021,True,exact,100,80,Carles Aleñá,Getafe
5353,284854,Carles Aleñá,Getafe CF,2022,True,exact,100,80,Carles Aleñá,Getafe
5354,284857,Marc Cucurella,FC Barcelona,2017,False,none,0,0,,
5355,284857,Marc Cucurella,SD Eibar,2018,True,exact,100,76,Marc Cucurella,Eibar
5356,284857,Marc Cucurella,Getafe CF,2019,True,exact,100,80,Marc Cucurella,Getafe
5357,284857,Marc Cucurella,Getafe CF,2020,True,exact,100,80,Marc Cucurella,Getafe
5358,284857,Marc Cucurella,Getafe CF,2021,True,exact,100,80,Marc Cucurella,Getafe
5359,284857,Marc Cucurella,Chelsea FC,2022,True,exact,100,82,Marc Cucurella,Chelsea
5360,284857,Marc Cucurella,Chelsea FC,2023,True,exact,100,82,Marc Cucurella,Chelsea
5361,284857,Marc Cucurella,Chelsea FC,2024,True,exact,100,82,Marc Cucurella,Chelsea
5362,284884,Óscar Rodríguez,CD Leganés,2018,True,fuzzy,95,82,Óscar Rodríguez Arnaiz,Leganés
5363,284884,Óscar Rodríguez,CD Leganés,2019,True,fuzzy,95,82,Óscar Rodríguez Arnaiz,Leganés
5364,284884,Óscar Rodríguez,Sevilla FC,2020,True,fuzzy,95,82,Óscar Rodríguez Arnaiz,Sevilla
5365,284884,Óscar Rodríguez,Getafe CF,2021,True,fuzzy,95,80,Óscar Rodríguez Arnaiz,Getafe
5366,284884,Óscar Rodríguez,Celta de Vigo,2022,True,fuzzy,95,86,Óscar Rodríguez Arnaiz,Celta Vigo
5367,285323,Baptiste Santamaria,Angers SCO,2018,True,exact,100,75,Baptiste Santamaria,Angers
5368,285323,Baptiste Santamaria,Angers SCO,2019,True,exact,100,75,Baptiste Santamaria,Angers
5369,285323,Baptiste Santamaria,Angers SCO,2020,True,exact,100,75,Baptiste Santamaria,Angers
5370,285323,Baptiste Santamaria,Stade Rennais FC,2021,True,exact,100,45,Baptiste Santamaria,Rennes
5371,285323,Baptiste Santamaria,Stade Rennais FC,2022,True,exact,100,45,Baptiste Santamaria,Rennes
5372,285323,Baptiste Santamaria,Stade Rennais FC,2023,True,exact,100,45,Baptiste Santamaria,Rennes
5373,285323,Baptiste Santamaria,OGC Nice,2024,True,exact,100,66,Baptiste Santamaria,Nice
5374,285548,Fabián Balbuena,West Ham United,2018,True,exact,100,69,Fabián Balbuena,West Ham
5375,285548,Fabián Balbuena,West Ham United,2019,True,exact,100,69,Fabián Balbuena,West Ham
5376,285548,Fabián Balbuena,West Ham United,2020,True,exact,100,69,Fabián Balbuena,West Ham
5377,285845,Ainsley Maitland-Niles,Arsenal FC,2017,True,exact,100,82,Ainsley Maitland-Niles,Arsenal
5378,285845,Ainsley Maitland-Niles,Arsenal FC,2018,True,exact,100,82,Ainsley Maitland-Niles,Arsenal
5379,285845,Ainsley Maitland-Niles,Arsenal FC,2019,True,exact,100,82,Ainsley Maitland-Niles,Arsenal
5380,285845,Ainsley Maitland-Niles,West Bromwich Albion,2020,True,exact,100,62,Ainsley Maitland-Niles,West Brom
5381,285845,Ainsley Maitland-Niles,AS Roma,2021,True,exact,100,72,Ainsley Maitland-Niles,Roma
5382,285845,Ainsley Maitland-Niles,Southampton FC,2022,True,exact,100,88,Ainsley Maitland-Niles,Southampton
5383,285845,Ainsley Maitland-Niles,Olympique Lyon,2023,True,exact,100,44,Ainsley Maitland-Niles,Lyon
5384,285845,Ainsley Maitland-Niles,Olympique Lyon,2024,True,exact,100,44,Ainsley Maitland-Niles,Lyon
5385,286047,Guglielmo Vicario,FC Empoli,2021,True,exact,100,80,Guglielmo Vicario,Empoli
5386,286047,Guglielmo Vicario,FC Empoli,2022,True,exact,100,80,Guglielmo Vicario,Empoli
5387,286047,Guglielmo Vicario,Tottenham Hotspur,2023,True,exact,100,69,Guglielmo Vicario,Tottenham
5388,286047,Guglielmo Vicario,Tottenham Hotspur,2024,True,exact,100,69,Guglielmo Vicario,Tottenham
5389,286297,Lorenzo Pellegrini,AS Roma,2017,True,exact,100,72,Lorenzo Pellegrini,Roma
5390,286297,Lorenzo Pellegrini,AS Roma,2018,True,exact,100,72,Lorenzo Pellegrini,Roma
5391,286297,Lorenzo Pellegrini,AS Roma,2019,True,exact,100,72,Lorenzo Pellegrini,Roma
5392,286297,Lorenzo Pellegrini,AS Roma,2020,True,exact,100,72,Lorenzo Pellegrini,Roma
5393,286297,Lorenzo Pellegrini,AS Roma,2021,True,exact,100,72,Lorenzo Pellegrini,Roma
5394,286297,Lorenzo Pellegrini,AS Roma,2022,True,exact,100,72,Lorenzo Pellegrini,Roma
5395,286297,Lorenzo Pellegrini,AS Roma,2023,True,exact,100,72,Lorenzo Pellegrini,Roma
5396,286297,Lorenzo Pellegrini,AS Roma,2024,True,exact,100,72,Lorenzo Pellegrini,Roma
5397,286384,Eric Bailly,Manchester United,2017,True,exact,100,90,Eric Bailly,Manchester Utd
5398,286384,Eric Bailly,Manchester United,2018,True,exact,100,90,Eric Bailly,Manchester Utd
5399,286384,Eric Bailly,Manchester United,2019,True,exact,100,90,Eric Bailly,Manchester Utd
5400,286384,Eric Bailly,Manchester United,2020,True,exact,100,90,Eric Bailly,Manchester Utd
5401,286384,Eric Bailly,Manchester United,2021,True,exact,100,90,Eric Bailly,Manchester Utd
5402,286384,Eric Bailly,Olympique Marseille,2022,True,exact,100,64,Eric Bailly,Marseille
5403,286415,Pau López,RCD Espanyol Barcelona,2017,True,exact,100,53,Pau López,Espanyol
5404,286415,Pau López,Real Betis Balompié,2018,True,exact,100,68,Pau López,Real Betis
5405,286415,Pau López,AS Roma,2019,True,exact,100,72,Pau López,Roma
5406,286415,Pau López,AS Roma,2020,True,exact,100,72,Pau López,Roma
5407,286415,Pau López,Olympique Marseille,2021,True,exact,100,64,Pau López,Marseille
5408,286415,Pau López,Olympique Marseille,2022,True,exact,100,64,Pau López,Marseille
5409,286415,Pau López,Olympique Marseille,2023,True,exact,100,64,Pau López,Marseille
5410,286779,Jorge Meré,1.FC Köln,2017,True,exact,100,61,Jorge Meré,Köln
5411,286949,Adam Masina,Bologna FC 1909,2017,True,exact,100,63,Adam Masina,Bologna
5412,286949,Adam Masina,Watford FC,2018,True,exact,100,82,Adam Masina,Watford
5413,286949,Adam Masina,Watford FC,2019,True,exact,100,82,Adam Masina,Watford
5414,287188,Dejan Ljubicic,1.FC Köln,2021,True,exact,100,61,Dejan Ljubičić,Köln
5415,287188,Dejan Ljubicic,1.FC Köln,2022,True,exact,100,61,Dejan Ljubičić,Köln
5416,287188,Dejan Ljubicic,1.FC Köln,2023,True,exact,100,61,Dejan Ljubičić,Köln
5417,287431,Alfie Mawson,Swansea City,2017,True,exact,100,100,Alfie Mawson,Swansea City
5418,287431,Alfie Mawson,Fulham FC,2018,True,exact,100,80,Alfie Mawson,Fulham
5419,287579,Sofyan Amrabat,Hellas Verona,2019,True,exact,100,100,Sofyan Amrabat,Hellas Verona
5420,287579,Sofyan Amrabat,ACF Fiorentina,2020,True,exact,100,83,Sofyan Amrabat,Fiorentina
5421,287579,Sofyan Amrabat,ACF Fiorentina,2021,True,exact,100,83,Sofyan Amrabat,Fiorentina
5422,287579,Sofyan Amrabat,ACF Fiorentina,2022,True,exact,100,83,Sofyan Amrabat,Fiorentina
5423,287579,Sofyan Amrabat,ACF Fiorentina,2023,True,exact,100,28,Sofyan Amrabat,Manchester Utd
5424,287579,Sofyan Amrabat,ACF Fiorentina,2024,True,exact,100,83,Sofyan Amrabat,Fiorentina
5425,287635,Assane Dioussé,AS Saint-Étienne,2017,True,exact,100,89,Assane Dioussé,Saint-Étienne
5426,287700,Mohamed Fares,SPAL,2018,True,exact,100,100,Mohamed Fares,SPAL
5427,287700,Mohamed Fares,SS Lazio,2020,True,exact,100,76,Mohamed Fares,Lazio
5428,287876,Antonino La Gumina,FC Empoli,2018,True,exact,100,80,Antonino La Gumina,Empoli
5429,288225,Ludovic Blas,EA Guingamp,2017,True,exact,100,84,Ludovic Blas,Guingamp
5430,288225,Ludovic Blas,EA Guingamp,2018,True,exact,100,84,Ludovic Blas,Guingamp
5431,288225,Ludovic Blas,FC Nantes,2019,True,exact,100,80,Ludovic Blas,Nantes
5432,288225,Ludovic Blas,FC Nantes,2020,True,exact,100,80,Ludovic Blas,Nantes
5433,288225,Ludovic Blas,FC Nantes,2021,True,exact,100,80,Ludovic Blas,Nantes
5434,288225,Ludovic Blas,FC Nantes,2022,True,exact,100,80,Ludovic Blas,Nantes
5435,288225,Ludovic Blas,Stade Rennais FC,2023,True,exact,100,45,Ludovic Blas,Rennes
5436,288225,Ludovic Blas,Stade Rennais FC,2024,True,exact,100,45,Ludovic Blas,Rennes
5437,288230,Ousmane Dembélé,Borussia Dortmund,2017,True,exact,100,30,Ousmane Dembélé,Barcelona
5438,288230,Ousmane Dembélé,FC Barcelona,2018,True,exact,100,85,Ousmane Dembélé,Barcelona
5439,288230,Ousmane Dembélé,FC Barcelona,2019,True,exact,100,85,Ousmane Dembélé,Barcelona
5440,288230,Ousmane Dembélé,FC Barcelona,2020,True,exact,100,85,Ousmane Dembélé,Barcelona
5441,288230,Ousmane Dembélé,FC Barcelona,2021,True,exact,100,85,Ousmane Dembélé,Barcelona
5442,288230,Ousmane Dembélé,FC Barcelona,2022,True,exact,100,85,Ousmane Dembélé,Barcelona
5443,288230,Ousmane Dembélé,Paris Saint-Germain,2023,True,exact,100,18,Ousmane Dembélé,PSG
5444,288230,Ousmane Dembélé,Paris Saint-Germain,2024,True,exact,100,18,Ousmane Dembélé,PSG
5445,288237,Jérémy Gélin,Stade Rennais FC,2017,True,exact,100,45,Jérémy Gélin,Rennes
5446,288237,Jérémy Gélin,Stade Rennais FC,2018,True,exact,100,45,Jérémy Gélin,Rennes
5447,288253,Jeremiah St. Juste,1.FSV Mainz 05,2019,False,none,0,0,,
5448,288253,Jeremiah St. Juste,1.FSV Mainz 05,2020,False,none,0,0,,
5449,288253,Jeremiah St. Juste,1.FSV Mainz 05,2021,False,none,0,0,,
5450,288255,Donny van de Beek,Manchester United,2020,True,exact,100,90,Donny van de Beek,Manchester Utd
5451,288255,Donny van de Beek,Everton FC,2021,True,exact,100,82,Donny van de Beek,Everton
5452,288255,Donny van de Beek,Manchester United,2022,True,exact,100,90,Donny van de Beek,Manchester Utd
5453,288255,Donny van de Beek,Eintracht Frankfurt,2023,True,exact,100,64,Donny van de Beek,Frankfurt
5454,288255,Donny van de Beek,Girona FC,2024,True,exact,100,80,Donny van de Beek,Girona
5455,288318,Adrián Embarba,RCD Espanyol Barcelona,2019,False,none,0,0,,
5456,288340,Phillip Tietz,FC Augsburg,2023,True,exact,100,84,Phillip Tietz,Augsburg
5457,288340,Phillip Tietz,FC Augsburg,2024,True,exact,100,84,Phillip Tietz,Augsburg
5458,288496,Gabriel Boschilia,FC Nantes,2018,True,exact,100,80,Gabriel Boschilia,Nantes
5459,289061,Alessandro Murgia,SS Lazio,2017,True,exact,100,76,Alessandro Murgia,Lazio
5460,289061,Alessandro Murgia,SPAL,2018,True,exact,100,100,Alessandro Murgia,SPAL
5461,289255,Andoni Gorosabel,Real Sociedad,2020,True,exact,100,100,Andoni Gorosabel,Real Sociedad
5462,289255,Andoni Gorosabel,Real Sociedad,2021,True,exact,100,100,Andoni Gorosabel,Real Sociedad
5463,289255,Andoni Gorosabel,Real Sociedad,2022,True,exact,100,100,Andoni Gorosabel,Real Sociedad
5464,289255,Andoni Gorosabel,Deportivo Alavés,2023,True,exact,100,54,Andoni Gorosabel,Alavés
5465,289255,Andoni Gorosabel,Athletic Bilbao,2024,True,exact,100,78,Andoni Gorosabel,Athletic Club
5466,289446,Yerry Mina,FC Barcelona,2017,True,exact,100,85,Yerry Mina,Barcelona
5467,289446,Yerry Mina,Everton FC,2018,True,exact,100,82,Yerry Mina,Everton
5468,289446,Yerry Mina,Everton FC,2019,True,exact,100,82,Yerry Mina,Everton
5469,289446,Yerry Mina,Everton FC,2020,True,exact,100,82,Yerry Mina,Everton
5470,289446,Yerry Mina,Everton FC,2021,True,exact,100,82,Yerry Mina,Everton
5471,289446,Yerry Mina,Everton FC,2022,True,exact,100,82,Yerry Mina,Everton
5472,289592,Orel Mangala,VfB Stuttgart,2018,False,none,0,0,,
5473,289592,Orel Mangala,VfB Stuttgart,2020,True,exact,100,81,Orel Mangala,Stuttgart
5474,289592,Orel Mangala,VfB Stuttgart,2021,True,exact,100,81,Orel Mangala,Stuttgart
5475,289592,Orel Mangala,Nottingham Forest,2022,True,exact,100,74,Orel Mangala,Nottingham
5476,289592,Orel Mangala,Olympique Lyon,2023,True,exact,100,44,Orel Mangala,Lyon
5477,289592,Orel Mangala,Olympique Lyon,2024,True,exact,100,44,Orel Mangala,Lyon
5478,289835,Jens Stage,SV Werder Bremen,2022,True,exact,100,89,Jens Stage,Werder Bremen
5479,289835,Jens Stage,SV Werder Bremen,2023,True,exact,100,89,Jens Stage,Werder Bremen
5480,289835,Jens Stage,SV Werder Bremen,2024,True,exact,100,89,Jens Stage,Werder Bremen
5481,290017,Hassane Kamara,OGC Nice,2020,True,exact,100,66,Hassane Kamara,Nice
5482,290249,Mauro Arambarri,Getafe CF,2018,True,exact,100,80,Mauro Arambarri,Getafe
5483,290249,Mauro Arambarri,Getafe CF,2019,True,exact,100,80,Mauro Arambarri,Getafe
5484,290249,Mauro Arambarri,Getafe CF,2020,True,exact,100,80,Mauro Arambarri,Getafe
5485,290249,Mauro Arambarri,Getafe CF,2021,True,exact,100,80,Mauro Arambarri,Getafe
5486,290249,Mauro Arambarri,Getafe CF,2022,True,exact,100,80,Mauro Arambarri,Getafe
5487,290249,Mauro Arambarri,Getafe CF,2023,True,exact,100,80,Mauro Arambarri,Getafe
5488,290249,Mauro Arambarri,Getafe CF,2024,True,exact,100,80,Mauro Arambarri,Getafe
5489,290256,Xeka,Dijon FCO,2017,True,exact,100,71,Xeka,Dijon
5490,290256,Xeka,LOSC Lille,2018,True,exact,100,66,Xeka,Lille
5491,290256,Xeka,LOSC Lille,2019,True,exact,100,66,Xeka,Lille
5492,290256,Xeka,LOSC Lille,2020,True,exact,100,66,Xeka,Lille
5493,290256,Xeka,LOSC Lille,2021,True,exact,100,66,Xeka,Lille
5494,290256,Xeka,Stade Rennais FC,2022,True,exact,100,45,Xeka,Rennes
5495,290532,Saïd Benrahma,West Ham United,2020,True,exact,100,69,Saïd Benrahma,West Ham
5496,290532,Saïd Benrahma,West Ham United,2021,True,exact,100,69,Saïd Benrahma,West Ham
5497,290532,Saïd Benrahma,West Ham United,2022,True,exact,100,69,Saïd Benrahma,West Ham
5498,290532,Saïd Benrahma,Olympique Lyon,2023,True,exact,100,44,Saïd Benrahma,Lyon
5499,290532,Saïd Benrahma,Olympique Lyon,2024,True,exact,100,44,Saïd Benrahma,Lyon
5500,290587,Ellyes Skhiri,Montpellier HSC,2017,True,exact,100,84,Ellyes Skhiri,Montpellier
5501,290587,Ellyes Skhiri,Montpellier HSC,2018,True,exact,100,84,Ellyes Skhiri,Montpellier
5502,290587,Ellyes Skhiri,1.FC Köln,2019,True,exact,100,61,Ellyes Skhiri,Köln
5503,290587,Ellyes Skhiri,1.FC Köln,2020,True,exact,100,61,Ellyes Skhiri,Köln
5504,290587,Ellyes Skhiri,1.FC Köln,2021,True,exact,100,61,Ellyes Skhiri,Köln
5505,290587,Ellyes Skhiri,1.FC Köln,2022,True,exact,100,61,Ellyes Skhiri,Köln
5506,290587,Ellyes Skhiri,Eintracht Frankfurt,2023,True,exact,100,64,Ellyes Skhiri,Frankfurt
5507,290587,Ellyes Skhiri,Eintracht Frankfurt,2024,True,exact,100,64,Ellyes Skhiri,Frankfurt
5508,290593,Sada Thioub,Nîmes Olympique,2018,True,exact,100,50,Sada Thioub,Nîmes
5509,290862,Maxime Lopez,Olympique Marseille,2017,True,exact,100,64,Maxime Lopez,Marseille
5510,290862,Maxime Lopez,Olympique Marseille,2018,True,exact,100,64,Maxime Lopez,Marseille
5511,290862,Maxime Lopez,Olympique Marseille,2019,True,exact,100,64,Maxime Lopez,Marseille
5512,290862,Maxime Lopez,Olympique Marseille,2020,True,exact,100,64,Maxime Lopez,Marseille
5513,290862,Maxime Lopez,US Sassuolo,2021,True,exact,100,84,Maxime Lopez,Sassuolo
5514,290862,Maxime Lopez,US Sassuolo,2022,True,exact,100,84,Maxime Lopez,Sassuolo
5515,290862,Maxime Lopez,US Sassuolo,2023,True,exact,100,84,Maxime Lopez,Sassuolo
5516,291200,Moussa Niakhaté,FC Metz,2017,True,exact,100,72,Moussa Niakhaté,Metz
5517,291200,Moussa Niakhaté,1.FSV Mainz 05,2018,True,exact,100,72,Moussa Niakhaté,Mainz 05
5518,291200,Moussa Niakhaté,1.FSV Mainz 05,2019,True,exact,100,72,Moussa Niakhaté,Mainz 05
5519,291200,Moussa Niakhaté,1.FSV Mainz 05,2020,True,exact,100,72,Moussa Niakhaté,Mainz 05
5520,291200,Moussa Niakhaté,1.FSV Mainz 05,2021,True,exact,100,72,Moussa Niakhaté,Mainz 05
5521,291200,Moussa Niakhaté,Nottingham Forest,2022,True,exact,100,74,Moussa Niakhaté,Nottingham
5522,291200,Moussa Niakhaté,Nottingham Forest,2023,True,exact,100,74,Moussa Niakhaté,Nottingham
5523,291200,Moussa Niakhaté,Olympique Lyon,2024,True,exact,100,44,Moussa Niakhaté,Lyon
5524,291266,Godfred Donsah,Bologna FC 1909,2017,True,exact,100,63,Godfred Donsah,Bologna
5525,291266,Godfred Donsah,Bologna FC 1909,2018,True,exact,100,63,Godfred Donsah,Bologna
5526,291417,Ferland Mendy,Olympique Lyon,2017,True,exact,100,44,Ferland Mendy,Lyon
5527,291417,Ferland Mendy,Olympique Lyon,2018,True,exact,100,44,Ferland Mendy,Lyon
5528,291417,Ferland Mendy,Real Madrid,2019,True,exact,100,100,Ferland Mendy,Real Madrid
5529,291417,Ferland Mendy,Real Madrid,2020,True,exact,100,100,Ferland Mendy,Real Madrid
5530,291417,Ferland Mendy,Real Madrid,2021,True,exact,100,100,Ferland Mendy,Real Madrid
5531,291417,Ferland Mendy,Real Madrid,2022,True,exact,100,100,Ferland Mendy,Real Madrid
5532,291417,Ferland Mendy,Real Madrid,2023,True,exact,100,100,Ferland Mendy,Real Madrid
5533,291417,Ferland Mendy,Real Madrid,2024,True,exact,100,100,Ferland Mendy,Real Madrid
5534,291422,Lys Mousset,Sheffield United,2019,True,exact,100,100,Lys Mousset,Sheffield United
5535,291422,Lys Mousset,Sheffield United,2020,True,exact,100,100,Lys Mousset,Sheffield United
5536,291422,Lys Mousset,US Salernitana 1919,2021,True,exact,100,73,Lys Mousset,Salernitana
5537,291544,Jordan Hugill,West Ham United,2017,True,exact,100,69,Jordan Hugill,West Ham
5538,291544,Jordan Hugill,West Ham United,2018,False,none,0,0,,
5539,291739,Milot Rashica,SV Werder Bremen,2017,True,exact,100,89,Milot Rashica,Werder Bremen
5540,291739,Milot Rashica,SV Werder Bremen,2018,True,exact,100,89,Milot Rashica,Werder Bremen
5541,291739,Milot Rashica,SV Werder Bremen,2019,True,exact,100,89,Milot Rashica,Werder Bremen
5542,291739,Milot Rashica,SV Werder Bremen,2020,True,exact,100,89,Milot Rashica,Werder Bremen
5543,291739,Milot Rashica,Norwich City,2021,True,exact,100,100,Milot Rashica,Norwich City
5544,292139,Sammie Szmodics,Ipswich Town,2024,True,exact,100,100,Sammie Szmodics,Ipswich Town
5545,292246,Hee-chan Hwang,RB Leipzig,2020,True,fuzzy,95,100,Hwang Hee-chan,RB Leipzig
5546,292246,Hee-chan Hwang,RB Leipzig,2021,True,fuzzy,95,100,Hwang Hee-chan,RB Leipzig
5547,292246,Hee-chan Hwang,Wolverhampton Wanderers,2022,False,none,0,0,,
5548,292246,Hee-chan Hwang,Wolverhampton Wanderers,2023,False,none,0,0,,
5549,292246,Hee-chan Hwang,Wolverhampton Wanderers,2024,False,none,0,0,,
5550,292417,Demarai Gray,Leicester City,2017,True,exact,100,100,Demarai Gray,Leicester City
5551,292417,Demarai Gray,Leicester City,2018,True,exact,100,100,Demarai Gray,Leicester City
5552,292417,Demarai Gray,Leicester City,2019,True,exact,100,100,Demarai Gray,Leicester City
5553,292417,Demarai Gray,Bayer 04 Leverkusen,2020,True,exact,100,68,Demarai Gray,Leverkusen
5554,292417,Demarai Gray,Everton FC,2021,True,exact,100,82,Demarai Gray,Everton
5555,292417,Demarai Gray,Everton FC,2022,True,exact,100,82,Demarai Gray,Everton
5556,292534,Eric Smith,FC St. Pauli,2024,True,exact,100,84,Eric Smith,St Pauli
5557,292808,Wout Faes,Stade Reims,2020,True,exact,100,62,Wout Faes,Reims
5558,292808,Wout Faes,Stade Reims,2021,True,exact,100,62,Wout Faes,Reims
5559,292808,Wout Faes,Stade Reims,2022,True,exact,100,62,Wout Faes,Reims
5560,292808,Wout Faes,Leicester City,2024,True,exact,100,100,Wout Faes,Leicester City
5561,292818,Jonathan Bamba,AS Saint-Étienne,2017,True,exact,100,89,Jonathan Bamba,Saint-Étienne
5562,292818,Jonathan Bamba,LOSC Lille,2018,True,exact,100,66,Jonathan Bamba,Lille
5563,292818,Jonathan Bamba,LOSC Lille,2019,True,exact,100,66,Jonathan Bamba,Lille
5564,292818,Jonathan Bamba,LOSC Lille,2020,True,exact,100,66,Jonathan Bamba,Lille
5565,292818,Jonathan Bamba,LOSC Lille,2021,True,exact,100,66,Jonathan Bamba,Lille
5566,292818,Jonathan Bamba,LOSC Lille,2022,True,exact,100,66,Jonathan Bamba,Lille
5567,292818,Jonathan Bamba,Celta de Vigo,2023,True,exact,100,86,Jonathan Bamba,Celta Vigo
5568,293168,Filip Benkovic,Leicester City,2018,False,none,0,0,,
5569,293168,Filip Benkovic,Leicester City,2019,False,none,0,0,,
5570,293169,Josip Brekalo,VfB Stuttgart,2017,True,exact,100,81,Josip Brekalo,Stuttgart
5571,293169,Josip Brekalo,VfL Wolfsburg,2018,True,exact,100,81,Josip Brekalo,Wolfsburg
5572,293169,Josip Brekalo,VfL Wolfsburg,2019,True,exact,100,81,Josip Brekalo,Wolfsburg
5573,293169,Josip Brekalo,VfL Wolfsburg,2020,True,exact,100,81,Josip Brekalo,Wolfsburg
5574,293169,Josip Brekalo,Torino FC,2021,True,exact,100,80,Josip Brekalo,Torino
5575,293169,Josip Brekalo,ACF Fiorentina,2022,True,exact,100,83,Josip Brekalo,Fiorentina
5576,293194,Borna Sosa,VfB Stuttgart,2020,True,exact,100,81,Borna Sosa,Stuttgart
5577,293194,Borna Sosa,VfB Stuttgart,2021,True,exact,100,81,Borna Sosa,Stuttgart
5578,293194,Borna Sosa,VfB Stuttgart,2022,True,exact,100,81,Borna Sosa,Stuttgart
5579,293194,Borna Sosa,VfB Stuttgart,2023,True,exact,100,81,Borna Sosa,Stuttgart
5580,293200,Nikola Vlašić,Everton FC,2017,True,exact,100,82,Nikola Vlašić,Everton
5581,293200,Nikola Vlašić,Everton FC,2018,False,none,0,0,,
5582,293200,Nikola Vlašić,West Ham United,2021,True,exact,100,69,Nikola Vlašić,West Ham
5583,293200,Nikola Vlašić,Torino FC,2022,True,exact,100,80,Nikola Vlašić,Torino
5584,293200,Nikola Vlašić,Torino FC,2023,True,exact,100,80,Nikola Vlašić,Torino
5585,293200,Nikola Vlašić,Torino FC,2024,True,exact,100,80,Nikola Vlašić,Torino
5586,293281,Jacob Bruun Larsen,Borussia Dortmund,2018,True,exact,100,64,Jacob Bruun Larsen,Dortmund
5587,293281,Jacob Bruun Larsen,TSG 1899 Hoffenheim,2019,True,exact,100,68,Jacob Bruun Larsen,Hoffenheim
5588,293281,Jacob Bruun Larsen,TSG 1899 Hoffenheim,2020,True,exact,100,68,Jacob Bruun Larsen,Hoffenheim
5589,293281,Jacob Bruun Larsen,TSG 1899 Hoffenheim,2021,True,exact,100,68,Jacob Bruun Larsen,Hoffenheim
5590,293281,Jacob Bruun Larsen,Burnley FC,2023,True,exact,100,82,Jacob Bruun Larsen,Burnley
5591,293281,Jacob Bruun Larsen,TSG 1899 Hoffenheim,2024,True,exact,100,68,Jacob Bruun Larsen,Hoffenheim
5592,293385,Dani Olmo,RB Leipzig,2019,True,exact,100,100,Dani Olmo,RB Leipzig
5593,293385,Dani Olmo,RB Leipzig,2020,True,exact,100,100,Dani Olmo,RB Leipzig
5594,293385,Dani Olmo,RB Leipzig,2021,True,exact,100,100,Dani Olmo,RB Leipzig
5595,293385,Dani Olmo,RB Leipzig,2022,True,exact,100,100,Dani Olmo,RB Leipzig
5596,293385,Dani Olmo,RB Leipzig,2023,True,exact,100,100,Dani Olmo,RB Leipzig
5597,293385,Dani Olmo,FC Barcelona,2024,True,exact,100,85,Dani Olmo,Barcelona
5598,293569,Josh Brownhill,Burnley FC,2019,True,exact,100,82,Josh Brownhill,Burnley
5599,293569,Josh Brownhill,Burnley FC,2020,True,exact,100,82,Josh Brownhill,Burnley
5600,293569,Josh Brownhill,Burnley FC,2021,True,exact,100,82,Josh Brownhill,Burnley
5601,293569,Josh Brownhill,Burnley FC,2023,True,exact,100,82,Josh Brownhill,Burnley
5602,293944,Habib Maïga,FC Metz,2020,True,exact,100,72,Habib Maïga,Metz
5603,294057,James Maddison,Leicester City,2018,True,exact,100,100,James Maddison,Leicester City
5604,294057,James Maddison,Leicester City,2019,True,exact,100,100,James Maddison,Leicester City
5605,294057,James Maddison,Leicester City,2020,True,exact,100,100,James Maddison,Leicester City
5606,294057,James Maddison,Leicester City,2021,True,exact,100,100,James Maddison,Leicester City
5607,294057,James Maddison,Leicester City,2022,True,exact,100,100,James Maddison,Leicester City
5608,294057,James Maddison,Tottenham Hotspur,2023,True,exact,100,69,James Maddison,Tottenham
5609,294057,James Maddison,Tottenham Hotspur,2024,True,exact,100,69,James Maddison,Tottenham
5610,294321,Ferro,Valencia CF,2020,False,none,0,0,,
5611,294808,Franck Kessié,AC Milan,2017,True,exact,100,76,Franck Kessié,Milan
5612,294808,Franck Kessié,Atalanta BC,2018,True,exact,100,37,Franck Kessié,Milan
5613,294808,Franck Kessié,AC Milan,2019,True,exact,100,76,Franck Kessié,Milan
5614,294808,Franck Kessié,AC Milan,2020,True,exact,100,76,Franck Kessié,Milan
5615,294808,Franck Kessié,AC Milan,2021,True,exact,100,76,Franck Kessié,Milan
5616,294808,Franck Kessié,FC Barcelona,2022,True,exact,100,85,Franck Kessié,Barcelona
5617,295183,Răzvan Marin,Cagliari Calcio,2020,True,exact,100,69,Răzvan Marin,Cagliari
5618,295183,Răzvan Marin,Cagliari Calcio,2021,True,exact,100,69,Răzvan Marin,Cagliari
5619,295183,Răzvan Marin,FC Empoli,2022,True,exact,100,80,Răzvan Marin,Empoli
5620,295313,Taiwo Awoniyi,1.FC Union Berlin,2020,True,exact,100,82,Taiwo Awoniyi,Union Berlin
5621,295313,Taiwo Awoniyi,1.FC Union Berlin,2021,True,exact,100,82,Taiwo Awoniyi,Union Berlin
5622,295313,Taiwo Awoniyi,Nottingham Forest,2022,True,exact,100,74,Taiwo Awoniyi,Nottingham
5623,295313,Taiwo Awoniyi,Nottingham Forest,2023,True,exact,100,74,Taiwo Awoniyi,Nottingham
5624,295313,Taiwo Awoniyi,Nottingham Forest,2024,True,exact,100,74,Taiwo Awoniyi,Nottingham
5625,295330,Kelechi Iheanacho,Leicester City,2017,True,exact,100,100,Kelechi Iheanacho,Leicester City
5626,295330,Kelechi Iheanacho,Leicester City,2018,True,exact,100,100,Kelechi Iheanacho,Leicester City
