league,season,team,player,nation,pos,age,born,standard_playing_time_mp,standard_playing_time_starts,standard_playing_time_min,standard_playing_time_90s,standard_performance_gls,standard_performance_ast,standard_performance_g_a,standard_performance_g_pk,standard_performance_pk,standard_performance_pkatt,standard_performance_crdy,standard_performance_crdr,standard_per_90_minutes_gls,standard_per_90_minutes_ast,standard_per_90_minutes_g_a,standard_per_90_minutes_g_pk,standard_per_90_minutes_g_a_pk,fbref_season_label,fbref_stat_type
ESP-La Liga,2022,Atlético Madrid,Antonio Gomis,ESP,GK,19,2003,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Axel Witsel,BEL,"DF,MF",33,1989,33,25,2258,25.1,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Carlos Martín,ESP,"FW,MF",20,2002,4,0,28,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Felipe,BRA,DF,33,1989,3,2,194,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Geoffrey Kondogbia,CTA,MF,29,1993,20,10,1006,11.2,0,2,2,0,0,0,5,0,0.0,0.18,0.18,0.0,0.18,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Ivo Grbić,CRO,GK,26,1996,12,10,922,10.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Jan Oblak,SVN,GK,29,1993,28,28,2492,27.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,José María Giménez,URU,DF,27,1995,28,26,2423,26.9,2,1,3,2,0,0,9,0,0.07,0.04,0.11,0.07,0.11,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,João Félix,POR,"FW,MF",22,1999,14,7,650,7.2,4,3,7,4,0,0,5,0,0.55,0.42,0.97,0.55,0.97,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Koke,ESP,MF,30,1992,33,30,2545,28.3,0,3,3,0,0,0,4,0,0.0,0.11,0.11,0.0,0.11,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Marcos Llorente,ESP,MF,27,1995,22,21,1703,18.9,1,2,3,1,0,0,5,0,0.05,0.11,0.16,0.05,0.16,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Mario Hermoso,ESP,DF,27,1995,26,24,2110,23.4,3,2,5,3,0,0,7,2,0.13,0.09,0.21,0.13,0.21,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Matheus Cunha,BRA,"MF,FW",23,1999,11,2,377,4.2,0,2,2,0,0,0,2,0,0.0,0.48,0.48,0.0,0.48,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Matt Doherty,IRL,"DF,MF",30,1992,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Memphis,NED,FW,28,1994,8,3,270,3.0,4,0,4,4,0,0,1,0,1.33,0.0,1.33,1.33,1.33,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Nahuel Molina,ARG,DF,24,1998,33,33,2867,31.9,4,2,6,4,0,0,7,1,0.13,0.06,0.19,0.13,0.19,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Pablo Barrios,ESP,MF,19,2003,21,6,724,8.0,0,1,1,0,0,0,4,0,0.0,0.12,0.12,0.0,0.12,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Reinildo Mandava,MOZ,DF,28,1994,22,22,1857,20.6,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Rodrigo De Paul,ARG,MF,28,1994,30,24,1923,21.4,2,7,9,2,0,0,5,0,0.09,0.33,0.42,0.09,0.42,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Saúl Ñíguez,ESP,"MF,DF",27,1994,31,11,1100,12.2,3,1,4,3,0,0,8,0,0.25,0.08,0.33,0.25,0.33,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Sergio Reguilón,ESP,DF,25,1996,11,2,309,3.4,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Stefan Savić,MNE,DF,31,1991,22,22,1943,21.6,0,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Thomas Lemar,FRA,MF,26,1995,27,17,1252,13.9,1,3,4,1,0,0,1,0,0.07,0.22,0.29,0.07,0.29,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Yannick Carrasco,BEL,"DF,MF",28,1993,35,26,2317,25.7,7,3,10,6,1,1,2,0,0.27,0.12,0.39,0.23,0.35,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Álvaro Morata,ESP,FW,29,1992,36,23,1900,21.1,13,2,15,13,0,0,4,0,0.62,0.09,0.71,0.62,0.71,2022-2023,standard
ESP-La Liga,2022,Atlético Madrid,Ángel Correa,ARG,"FW,MF",27,1995,35,13,1455,16.2,9,1,10,9,0,0,3,1,0.56,0.06,0.62,0.56,0.62,2022-2023,standard
ESP-La Liga,2022,Barcelona,Aleix Garrido,ESP,MF,18,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Barcelona,Alejandro Balde,ESP,DF,18,2003,33,30,2471,27.5,1,6,7,1,0,0,4,0,0.04,0.22,0.25,0.04,0.25,2022-2023,standard
ESP-La Liga,2022,Barcelona,Andreas Christensen,DEN,DF,26,1996,23,22,1760,19.6,1,1,2,1,0,0,2,0,0.05,0.05,0.1,0.05,0.1,2022-2023,standard
ESP-La Liga,2022,Barcelona,Ansu Fati,ESP,FW,19,2002,36,12,1393,15.5,7,3,10,7,0,0,3,0,0.45,0.19,0.65,0.45,0.65,2022-2023,standard
ESP-La Liga,2022,Barcelona,Chadi Riad,MAR,DF,19,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Barcelona,Eric García,ESP,"DF,MF",21,2001,24,15,1417,15.7,1,0,1,1,0,0,3,0,0.06,0.0,0.06,0.06,0.06,2022-2023,standard
ESP-La Liga,2022,Barcelona,Ferrán Torres,ESP,FW,22,2000,33,14,1392,15.5,4,2,6,4,0,1,5,1,0.26,0.13,0.39,0.26,0.39,2022-2023,standard
ESP-La Liga,2022,Barcelona,Franck Kessié,CIV,MF,25,1996,28,7,990,11.0,1,1,2,1,0,0,4,0,0.09,0.09,0.18,0.09,0.18,2022-2023,standard
ESP-La Liga,2022,Barcelona,Frenkie de Jong,NED,MF,25,1997,33,29,2534,28.2,2,4,6,2,0,0,3,0,0.07,0.14,0.21,0.07,0.21,2022-2023,standard
ESP-La Liga,2022,Barcelona,Gavi,ESP,"MF,FW",17,2004,36,30,2531,28.1,2,4,6,2,0,0,10,0,0.07,0.14,0.21,0.07,0.21,2022-2023,standard
ESP-La Liga,2022,Barcelona,Gerard Piqué,ESP,DF,35,1987,6,4,384,4.3,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Barcelona,Héctor Bellerín,ESP,DF,27,1995,3,1,143,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Barcelona,Iñaki Peña,ESP,GK,23,1999,2,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Barcelona,Jordi Alba,ESP,DF,33,1989,24,14,1419,15.8,2,3,5,2,0,0,6,1,0.13,0.19,0.32,0.13,0.32,2022-2023,standard
ESP-La Liga,2022,Barcelona,Jules Koundé,FRA,DF,23,1998,29,28,2426,27.0,1,3,4,1,0,0,2,0,0.04,0.11,0.15,0.04,0.15,2022-2023,standard
ESP-La Liga,2022,Barcelona,Lamine Yamal,ESP,"FW,MF",15,2007,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Barcelona,Marc-André ter Stegen,GER,GK,30,1992,38,38,3347,37.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Barcelona,Marcos Alonso,ESP,DF,31,1990,24,11,1172,13.0,1,0,1,1,0,0,3,0,0.08,0.0,0.08,0.08,0.08,2022-2023,standard
ESP-La Liga,2022,Barcelona,Memphis,NED,FW,28,1994,2,2,114,1.3,1,0,1,1,0,0,0,0,0.79,0.0,0.79,0.79,0.79,2022-2023,standard
ESP-La Liga,2022,Barcelona,Ousmane Dembélé,FRA,FW,25,1997,25,16,1410,15.7,5,7,12,5,0,0,4,0,0.32,0.45,0.77,0.32,0.77,2022-2023,standard
ESP-La Liga,2022,Barcelona,Pablo Torre,ESP,FW,19,2003,8,1,144,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Barcelona,Pedri,ESP,MF,19,2002,26,22,1976,22.0,6,1,7,6,0,0,2,0,0.27,0.05,0.32,0.27,0.32,2022-2023,standard
ESP-La Liga,2022,Barcelona,Pierre-Emerick Aubameyang,GAB,"FW,MF",33,1989,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Barcelona,Raphinha,BRA,FW,25,1996,36,25,2072,23.0,7,7,14,7,0,0,9,0,0.3,0.3,0.61,0.3,0.61,2022-2023,standard
ESP-La Liga,2022,Barcelona,Robert Lewandowski,POL,FW,33,1988,34,33,2847,31.6,23,7,30,23,0,1,4,1,0.73,0.22,0.95,0.73,0.95,2022-2023,standard
ESP-La Liga,2022,Barcelona,Ronald Araújo,URU,DF,23,1999,22,21,1800,20.0,0,2,2,0,0,0,5,1,0.0,0.1,0.1,0.0,0.1,2022-2023,standard
ESP-La Liga,2022,Barcelona,Sergi Roberto,ESP,"DF,MF",30,1992,23,15,1308,14.5,4,1,5,4,0,0,3,0,0.28,0.07,0.34,0.28,0.34,2022-2023,standard
ESP-La Liga,2022,Barcelona,Sergio Busquets,ESP,MF,34,1988,30,28,2339,26.0,0,4,4,0,0,0,8,1,0.0,0.15,0.15,0.0,0.15,2022-2023,standard
ESP-La Liga,2022,Barcelona,Ángel Alarcón,ESP,FW,18,2004,4,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Agustín Marchesín,ARG,GK,34,1988,19,19,1710,19.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Augusto Solari,ARG,MF,30,1992,12,3,262,2.9,0,1,1,0,0,0,0,0,0.0,0.34,0.34,0.0,0.34,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Carles Pérez,ESP,"MF,FW",24,1998,35,23,2144,23.8,3,5,8,3,0,0,5,0,0.13,0.21,0.34,0.13,0.34,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Carlos Dominguez,ESP,DF,21,2001,3,1,108,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Fernando Medrano,ESP,DF,22,2000,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Fran Beltrán,ESP,MF,23,1999,36,33,2855,31.7,0,2,2,0,0,0,4,0,0.0,0.06,0.06,0.0,0.06,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Franco Cervi,ARG,MF,28,1994,36,21,1894,21.0,0,4,4,0,0,0,2,1,0.0,0.19,0.19,0.0,0.19,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Gabriel Veiga,ESP,MF,20,2002,36,28,2294,25.5,11,4,15,11,0,0,6,1,0.43,0.16,0.59,0.43,0.59,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Gonçalo Paciência,POR,FW,27,1994,25,5,662,7.4,2,0,2,2,0,0,2,1,0.27,0.0,0.27,0.27,0.27,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Haris Seferović,SUI,FW,30,1992,18,10,887,9.9,3,1,4,3,0,0,3,0,0.3,0.1,0.41,0.3,0.41,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Hugo Mallo,ESP,DF,31,1991,26,26,2163,24.0,0,1,1,0,0,0,6,1,0.0,0.04,0.04,0.0,0.04,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Hugo Sotelo,ESP,MF,18,2003,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Iago Aspas,ESP,FW,34,1987,37,31,2868,31.9,12,3,15,10,2,3,6,0,0.38,0.09,0.47,0.31,0.41,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Iván Villar,ESP,GK,25,1997,19,19,1710,19.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Javi Galán,ESP,DF,27,1994,37,36,3160,35.1,0,3,3,0,0,0,6,0,0.0,0.09,0.09,0.0,0.09,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Joseph Aidoo,GHA,DF,26,1995,35,35,3119,34.7,3,0,3,3,0,0,6,1,0.09,0.0,0.09,0.09,0.09,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Jørgen Strand Larsen,NOR,FW,22,2000,32,20,1705,18.9,4,4,8,4,0,0,4,0,0.21,0.21,0.42,0.21,0.42,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Kevin Vázquez,ESP,"DF,MF",29,1993,10,6,441,4.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Luca de la Torre,USA,MF,24,1998,28,16,1481,16.5,0,2,2,0,0,0,6,0,0.0,0.12,0.12,0.0,0.12,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Miguel Rodríguez,ESP,"FW,MF",19,2003,7,3,252,2.8,1,1,2,1,0,0,0,0,0.36,0.36,0.71,0.36,0.71,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Pablo Durán,ESP,FW,21,2001,4,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Renato Tapia,PER,"MF,DF",27,1995,28,16,1451,16.1,0,0,0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Unai Núñez,ESP,DF,25,1997,36,35,3151,35.0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Williot Swedberg,SWE,"FW,MF",18,2004,4,0,55,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Óscar Mingueza,ESP,DF,23,1999,21,13,1284,14.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Celta Vigo,Óscar Rodríguez Arnaiz,ESP,MF,24,1998,33,19,1775,19.7,2,0,2,2,0,0,6,0,0.1,0.0,0.1,0.1,0.1,2022-2023,standard
ESP-La Liga,2022,Cádiz,Alberto Perea,ESP,MF,31,1990,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Cádiz,Alfonso Espino,URU,DF,30,1992,36,35,3122,34.7,0,4,4,0,0,0,7,0,0.0,0.12,0.12,0.0,0.12,2022-2023,standard
ESP-La Liga,2022,Cádiz,Anthony Lozano,HON,FW,29,1993,28,14,1443,16.0,1,1,2,1,0,0,6,0,0.06,0.06,0.12,0.06,0.12,2022-2023,standard
ESP-La Liga,2022,Cádiz,Antonio Blanco,ESP,MF,22,2000,3,2,158,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Cádiz,Awer Mabil,AUS,MF,26,1995,5,1,165,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Cádiz,Brian Ocampo,URU,MF,23,1999,18,15,1119,12.4,1,1,2,1,0,0,2,0,0.08,0.08,0.16,0.08,0.16,2022-2023,standard
ESP-La Liga,2022,Cádiz,Cala,ESP,DF,32,1989,3,1,137,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Cádiz,Carlos García,ESP,DF,22,2000,1,0,25,0.3,0,1,1,0,0,0,0,0,0.0,3.6,3.6,0.0,3.6,2022-2023,standard
ESP-La Liga,2022,Cádiz,Chris Ramos,ESP,FW,25,1997,15,7,710,7.9,1,0,1,1,0,0,2,0,0.13,0.0,0.13,0.13,0.13,2022-2023,standard
ESP-La Liga,2022,Cádiz,David Gil,ESP,GK,28,1994,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Cádiz,Fali,ESP,"DF,MF",28,1993,25,22,1714,19.0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Cádiz,Fede San Emeterio,ESP,MF,25,1997,33,24,1844,20.5,0,1,1,0,0,0,14,0,0.0,0.05,0.05,0.0,0.05,2022-2023,standard
ESP-La Liga,2022,Cádiz,Francisco Mwepu,ZAM,FW,22,2000,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Cádiz,Gonzalo Escalante,ARG,MF,29,1993,14,13,1121,12.5,4,1,5,4,0,0,4,0,0.32,0.08,0.4,0.32,0.4,2022-2023,standard
ESP-La Liga,2022,Cádiz,Isaac Carcelen,ESP,DF,29,1993,27,25,2199,24.4,0,1,1,0,0,0,4,3,0.0,0.04,0.04,0.0,0.04,2022-2023,standard
ESP-La Liga,2022,Cádiz,Iván Alejo,ESP,MF,27,1995,31,13,1311,14.6,0,1,1,0,0,0,13,1,0.0,0.07,0.07,0.0,0.07,2022-2023,standard
ESP-La Liga,2022,Cádiz,Jeremías Ledesma,ARG,GK,29,1993,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Cádiz,Jorge Meré,ESP,DF,25,1997,10,6,601,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Cádiz,Joseba Zaldúa,ESP,DF,30,1992,10,7,639,7.1,0,1,1,0,0,0,4,0,0.0,0.14,0.14,0.0,0.14,2022-2023,standard
ESP-La Liga,2022,Cádiz,José Antonio,ESP,MF,18,2004,2,0,46,0.5,0,1,1,0,0,0,0,0,0.0,1.96,1.96,0.0,1.96,2022-2023,standard
ESP-La Liga,2022,Cádiz,José Mari,ESP,MF,34,1987,18,2,397,4.4,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Cádiz,Lucas Pérez,ESP,FW,33,1988,14,5,628,7.0,3,0,3,3,0,0,3,0,0.43,0.0,0.43,0.43,0.43,2022-2023,standard
ESP-La Liga,2022,Cádiz,Luis Hernández,ESP,DF,33,1989,35,35,3149,35.0,0,0,0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Cádiz,Mamadou Mbaye,SEN,DF,24,1998,14,7,760,8.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Cádiz,Mamady Diarra,MLI,MF,22,2000,2,1,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Cádiz,Raúl Parra,ESP,DF,22,1999,6,4,310,3.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Cádiz,Roger Martí,ESP,FW,31,1991,14,8,639,7.1,1,0,1,1,0,0,1,0,0.14,0.0,0.14,0.14,0.14,2022-2023,standard
ESP-La Liga,2022,Cádiz,Rubén Alcaraz,ESP,MF,31,1991,31,22,2043,22.7,3,0,3,1,2,3,11,1,0.13,0.0,0.13,0.04,0.04,2022-2023,standard
ESP-La Liga,2022,Cádiz,Rubén Sobrino,ESP,"MF,FW",30,1992,33,28,2465,27.4,3,2,5,3,0,0,11,0,0.11,0.07,0.18,0.11,0.18,2022-2023,standard
ESP-La Liga,2022,Cádiz,Santiago Arzamendia,PAR,"DF,MF",24,1998,12,5,483,5.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Cádiz,Sergi Guardiola,ESP,FW,31,1991,17,14,1165,12.9,3,0,3,3,0,0,2,0,0.23,0.0,0.23,0.23,0.23,2022-2023,standard
ESP-La Liga,2022,Cádiz,Theo Bongonda,COD,MF,26,1995,31,24,1938,21.5,4,3,7,3,1,1,2,0,0.19,0.14,0.33,0.14,0.28,2022-2023,standard
ESP-La Liga,2022,Cádiz,Tomás Alarcón,CHI,MF,23,1999,4,2,223,2.5,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Cádiz,Víctor Chust,ESP,DF,22,2000,14,10,965,10.7,1,0,1,1,0,0,3,0,0.09,0.0,0.09,0.09,0.09,2022-2023,standard
ESP-La Liga,2022,Cádiz,Youba Diarra,MLI,MF,24,1998,5,1,98,1.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Cádiz,Álex Fernández,ESP,"MF,FW",29,1992,28,17,1576,17.5,3,0,3,2,1,1,0,0,0.17,0.0,0.17,0.11,0.11,2022-2023,standard
ESP-La Liga,2022,Cádiz,Álvaro Giménez,ESP,"FW,MF",31,1991,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Cádiz,Álvaro Negredo,ESP,FW,36,1985,21,9,757,8.4,1,2,3,1,0,0,0,0,0.12,0.24,0.36,0.12,0.36,2022-2023,standard
ESP-La Liga,2022,Elche,Alejandro Alfaro,ESP,MF,20,2002,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Elche,Axel Werner,ARG,GK,26,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Elche,Carlos Clerc,ESP,"DF,MF",30,1992,32,31,2639,29.3,0,1,1,0,0,0,5,0,0.0,0.03,0.03,0.0,0.03,2022-2023,standard
ESP-La Liga,2022,Elche,Carmona,ESP,"MF,DF",20,2002,9,8,589,6.5,1,0,1,1,0,0,5,1,0.15,0.0,0.15,0.15,0.15,2022-2023,standard
ESP-La Liga,2022,Elche,Diego González,ESP,DF,27,1995,16,8,958,10.6,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Elche,Domingos Quina,POR,MF,22,1999,10,2,275,3.1,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Elche,Enzo Roco,CHI,DF,29,1992,22,19,1652,18.4,0,0,0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Elche,Ezequiel Ponce,ARG,"FW,MF",25,1997,34,8,1129,12.5,4,0,4,4,0,0,2,1,0.32,0.0,0.32,0.32,0.32,2022-2023,standard
ESP-La Liga,2022,Elche,Federico Fernández,ARG,DF,33,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Elche,Fidel,ESP,"MF,FW",32,1989,27,21,1714,19.0,3,2,5,2,1,1,5,0,0.16,0.11,0.26,0.11,0.21,2022-2023,standard
ESP-La Liga,2022,Elche,Gerard Gumbau,ESP,MF,27,1994,35,31,2737,30.4,1,6,7,1,0,0,11,0,0.03,0.2,0.23,0.03,0.23,2022-2023,standard
ESP-La Liga,2022,Elche,Gonzalo Verdú,ESP,DF,33,1988,16,9,703,7.8,1,0,1,1,0,0,1,2,0.13,0.0,0.13,0.13,0.13,2022-2023,standard
ESP-La Liga,2022,Elche,Helibelton Palacios,COL,"DF,MF",29,1993,24,23,1915,21.3,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Elche,Javier Pastore,ARG,MF,33,1989,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Elche,Johan Mojica,COL,"DF,MF",29,1992,3,3,270,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Elche,John Donald,ESP,"MF,DF",21,2000,14,13,1092,12.1,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Elche,Josan,ESP,"DF,MF",32,1989,26,9,1078,12.0,1,3,4,1,0,0,3,0,0.08,0.25,0.33,0.08,0.33,2022-2023,standard
ESP-La Liga,2022,Elche,Lautaro Blanco,ARG,"DF,MF",23,1999,17,9,872,9.7,0,2,2,0,0,0,2,0,0.0,0.21,0.21,0.0,0.21,2022-2023,standard
ESP-La Liga,2022,Elche,Lisandro Magallán,ARG,DF,28,1993,14,11,902,10.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Elche,Lucas Boyé,ARG,FW,26,1996,35,29,2462,27.4,7,2,9,7,0,1,7,1,0.26,0.07,0.33,0.26,0.33,2022-2023,standard
ESP-La Liga,2022,Elche,Nicolás Ezequiel Fernández,ARG,"MF,DF",22,2000,18,3,514,5.7,0,1,1,0,0,0,2,0,0.0,0.18,0.18,0.0,0.18,2022-2023,standard
ESP-La Liga,2022,Elche,Omar Mascarell,EQG,"MF,DF",29,1993,28,28,2447,27.2,0,1,1,0,0,0,6,0,0.0,0.04,0.04,0.0,0.04,2022-2023,standard
ESP-La Liga,2022,Elche,Pape Cheikh Diop,SEN,MF,24,1997,2,0,37,0.4,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
ESP-La Liga,2022,Elche,Pedro Bigas,ESP,DF,31,1990,28,25,2020,22.4,0,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,2022-2023,standard
