league,season,team,player,nation,pos,age,born,shooting_90s,shooting_standard_gls,shooting_standard_sh,shooting_standard_sot,shooting_standard_sotpct,shooting_standard_sh_90,shooting_standard_sot_90,shooting_standard_g_sh,shooting_standard_g_sot,shooting_standard_pk,shooting_standard_pkatt,fbref_season_label,fbref_stat_type
ESP-La Liga,2018,Eibar,Marc Cucurella,ESP,"MF,DF",20,1998,26.2,1,22,2,9.1,0.84,0.08,0.05,0.5,0,0,2018-2019,shooting
ESP-La Liga,2018,Eibar,Marko Dmitrović,SRB,GK,26,1992,24.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Eibar,Miguel Marí,ESP,MF,21,1997,0.8,0,1,0,0.0,1.3,0.0,0.0,,0,0,2018-2019,shooting
ESP-La Liga,2018,Eibar,Pablo Hervías,ESP,MF,25,1993,2.0,0,4,1,25.0,2.0,0.5,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Eibar,Pablo de Blasis,ARG,"MF,DF",30,1988,16.9,2,12,8,66.7,0.71,0.47,0.17,0.25,0,0,2018-2019,shooting
ESP-La Liga,2018,Eibar,Papakouli Diop,SEN,MF,32,1986,26.1,1,36,5,13.9,1.38,0.19,0.03,0.2,0,0,2018-2019,shooting
ESP-La Liga,2018,Eibar,Paulo Oliveira,POR,DF,26,1992,24.9,0,9,2,22.2,0.36,0.08,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Eibar,Pedro Bigas,ESP,DF,27,1990,6.5,0,3,0,0.0,0.46,0.0,0.0,,0,0,2018-2019,shooting
ESP-La Liga,2018,Eibar,Pedro León,ESP,MF,31,1986,4.7,1,7,2,28.6,1.48,0.42,0.14,0.5,0,0,2018-2019,shooting
ESP-La Liga,2018,Eibar,Pere Milla,ESP,MF,25,1992,3.8,0,4,0,0.0,1.06,0.0,0.0,,0,0,2018-2019,shooting
ESP-La Liga,2018,Eibar,Rubén Peña,ESP,DF,27,1991,29.7,1,22,4,18.2,0.74,0.13,0.05,0.25,0,0,2018-2019,shooting
ESP-La Liga,2018,Eibar,Sergi Enrich,ESP,FW,28,1990,28.7,7,67,16,23.9,2.34,0.56,0.1,0.44,0,0,2018-2019,shooting
ESP-La Liga,2018,Eibar,Sergio Álvarez,ESP,"MF,DF",26,1992,11.9,0,2,0,0.0,0.17,0.0,0.0,,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Adrià Pedrosa,ESP,DF,20,1998,8.5,1,6,1,16.7,0.71,0.12,0.17,1.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Alfa Semedo,GNB,MF,20,1997,0.5,0,2,0,0.0,4.0,0.0,0.0,,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Borja Iglesias,ESP,FW,25,1993,34.2,17,90,39,43.3,2.63,1.14,0.16,0.36,3,3,2018-2019,shooting
ESP-La Liga,2018,Espanyol,David López,ESP,DF,28,1989,20.2,0,9,2,22.2,0.45,0.1,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Diego López,ESP,GK,36,1981,38.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Dídac Vilà,ESP,DF,29,1989,26.2,0,25,8,32.0,0.96,0.31,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Esteban Granero,ESP,MF,31,1987,22.4,3,30,7,23.3,1.34,0.31,0.1,0.43,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Facundo Ferreyra,ARG,FW,27,1991,2.3,1,3,1,33.3,1.28,0.43,0.33,1.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Hernán Pérez,PAR,"MF,FW",29,1989,8.8,1,15,6,40.0,1.7,0.68,0.07,0.17,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Javi López,ESP,DF,32,1986,21.6,0,7,1,14.3,0.32,0.05,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Javi Puado,ESP,FW,20,1998,4.0,0,8,2,25.0,2.01,0.5,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Lluis López,ESP,DF,21,1997,5.8,0,1,1,100.0,0.17,0.17,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Léo Baptistão,BRA,"FW,MF",25,1992,13.7,2,42,16,38.1,3.07,1.17,0.02,0.06,1,1,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Marc Roca,ESP,MF,21,1996,34.6,1,23,9,39.1,0.67,0.26,0.04,0.11,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Mario Hermoso,ESP,DF,23,1995,31.2,3,27,11,40.7,0.87,0.35,0.11,0.27,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Naldo,BRA,DF,29,1988,15.1,1,7,1,14.3,0.46,0.07,0.14,1.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Pablo Piatti,ARG,"FW,MF",29,1989,8.3,1,15,6,40.0,1.82,0.73,0.07,0.17,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Roberto Rosales,VEN,DF,29,1988,19.4,3,19,5,26.3,0.98,0.26,0.16,0.6,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Sergi Darder,ESP,MF,24,1993,30.1,5,55,16,29.1,1.83,0.53,0.09,0.31,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Sergio García,ESP,"FW,MF",35,1983,16.5,2,35,12,34.3,2.12,0.73,0.06,0.17,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Víctor Sánchez,ESP,MF,30,1987,14.1,0,12,2,16.7,0.85,0.14,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Wu Lei,CHN,"FW,MF",26,1991,11.8,3,31,8,25.8,2.63,0.68,0.1,0.38,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Álex López,ESP,MF,21,1997,1.2,0,1,0,0.0,0.8,0.0,0.0,,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Óscar Duarte,CRC,"DF,MF",29,1989,7.3,0,2,1,50.0,0.27,0.14,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Espanyol,Óscar Melendo,ESP,"MF,FW",20,1997,22.2,0,9,5,55.6,0.41,0.23,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Amath,SEN,MF,22,1996,11.1,1,15,6,40.0,1.35,0.54,0.07,0.17,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Bruno González,ESP,DF,28,1990,18.9,0,7,1,14.3,0.37,0.05,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Damián Suárez,URU,DF,30,1988,36.0,0,15,1,6.7,0.42,0.03,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,David Soria,ESP,GK,25,1993,37.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Dimitri Foulquier,FRA,"MF,DF",25,1993,20.0,3,13,4,30.8,0.65,0.2,0.23,0.75,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Djené,TOG,DF,26,1991,33.1,0,12,1,8.3,0.36,0.03,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Francisco Portillo,ESP,MF,28,1990,22.2,1,9,5,55.6,0.41,0.23,0.11,0.2,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Gaku Shibasaki,JPN,MF,26,1992,4.3,0,6,1,16.7,1.39,0.23,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Hugo Duro,ESP,"FW,MF",18,1999,4.6,0,7,1,14.3,1.51,0.22,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Ignasi Miquel,ESP,DF,25,1992,3.5,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Iván Alejo,ESP,MF,23,1995,1.6,0,1,0,0.0,0.62,0.0,0.0,,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Jaime Mata,ESP,"FW,MF",29,1988,27.0,14,59,25,42.4,2.18,0.93,0.17,0.4,4,4,2018-2019,shooting
ESP-La Liga,2018,Getafe,Jorge Molina,ESP,FW,36,1982,29.4,14,57,24,42.1,1.94,0.82,0.21,0.5,2,2,2018-2019,shooting
ESP-La Liga,2018,Getafe,Leandro Cabrera,URU,DF,27,1991,31.0,2,22,7,31.8,0.71,0.23,0.09,0.29,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Leandro Chichizola,ARG,GK,28,1990,1.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Markel Bergara,ESP,MF,32,1986,0.6,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Mathieu Flamini,FRA,MF,34,1984,5.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Mathías Olivera,URU,"MF,DF",20,1997,11.2,0,6,3,50.0,0.54,0.27,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Mauro Arambarri,URU,MF,22,1995,29.7,1,29,9,31.0,0.98,0.3,0.03,0.11,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Nemanja Maksimović,SRB,MF,23,1995,35.7,1,33,7,21.2,0.93,0.2,0.03,0.14,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Robert Ibáñez,ESP,"FW,MF",25,1993,0.8,0,4,2,50.0,4.74,2.37,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Samuel Sáiz,ESP,MF,27,1991,3.4,1,7,4,57.1,2.07,1.18,0.14,0.25,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Sebastián Cristóforo,URU,MF,24,1993,5.0,0,1,1,100.0,0.2,0.2,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Sergi Guardiola,ESP,"FW,MF",27,1991,0.3,0,2,0,0.0,6.0,0.0,0.0,,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Vitorino Antunes,POR,"DF,MF",31,1987,24.2,1,29,6,20.7,1.2,0.25,0.03,0.17,0,0,2018-2019,shooting
ESP-La Liga,2018,Getafe,Ángel Rodríguez,ESP,FW,31,1987,20.2,8,67,21,31.3,3.32,1.04,0.12,0.38,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Aday,ESP,"MF,DF",30,1987,7.2,0,9,3,33.3,1.26,0.42,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Aleix García,ESP,MF,21,1997,18.5,2,19,5,26.3,1.03,0.27,0.11,0.4,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Anthony Lozano,HON,"FW,MF",25,1993,8.1,0,23,11,47.8,2.84,1.36,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Bernardo Espinosa,COL,DF,29,1989,30.3,1,15,6,40.0,0.5,0.2,0.07,0.17,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Borja García,ESP,"MF,FW",27,1990,29.2,1,32,14,43.8,1.1,0.48,0.03,0.07,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Carles Planas,ESP,"MF,DF",27,1991,4.7,0,1,0,0.0,0.21,0.0,0.0,,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Cristhian Stuani,URU,FW,31,1986,30.3,19,77,39,50.6,2.54,1.29,0.18,0.36,5,5,2018-2019,shooting
ESP-La Liga,2018,Girona,David Timor,ESP,MF,28,1989,1.8,0,2,0,0.0,1.1,0.0,0.0,,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Douglas Luiz,BRA,MF,20,1998,16.6,0,16,0,0.0,0.97,0.0,0.0,,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Gorka Iraizoz,ESP,GK,37,1981,6.2,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Johan Mojica,COL,"DF,MF",25,1992,0.2,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Jonás Ramalho,ESP,DF,25,1993,18.0,1,7,2,28.6,0.39,0.11,0.14,0.5,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Juanpe,ESP,DF,27,1991,30.7,0,21,6,28.6,0.68,0.2,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Kévin Soni,CMR,FW,20,1998,0.9,0,5,1,20.0,5.49,1.1,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Marc Muniesa,ESP,"DF,MF",26,1992,15.6,0,7,1,14.3,0.45,0.06,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Paik Seung-ho,KOR,MF,21,1997,0.7,0,1,0,0.0,1.5,0.0,0.0,,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Patrick Roberts,ENG,MF,21,1997,6.7,0,7,5,71.4,1.05,0.75,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Pedro Alcalá,ESP,DF,29,1989,20.8,1,15,3,20.0,0.72,0.14,0.07,0.33,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Pedro Porro,ESP,"MF,DF",18,1999,24.6,0,23,6,26.1,0.94,0.24,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Pere Pons,ESP,MF,25,1993,31.0,1,19,7,36.8,0.61,0.23,0.05,0.14,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Portu,ESP,"MF,FW",26,1992,31.3,9,37,19,51.4,1.18,0.61,0.22,0.42,1,1,2018-2019,shooting
ESP-La Liga,2018,Girona,Raúl García,ESP,"DF,MF",29,1989,9.4,0,5,1,20.0,0.53,0.11,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Seydou Doumbia,CIV,FW,30,1987,6.0,2,15,9,60.0,2.5,1.5,0.13,0.22,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Valery Fernández,ESP,"MF,DF",18,1999,9.9,0,2,1,50.0,0.2,0.1,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Yassine Bounou,MAR,GK,27,1991,31.8,0,1,0,0.0,0.03,0.0,0.0,,0,0,2018-2019,shooting
ESP-La Liga,2018,Girona,Álex Granell,ESP,MF,29,1988,26.6,0,39,7,17.9,1.47,0.26,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Adrián Diéguez,ESP,DF,22,1996,8.3,0,1,1,100.0,0.12,0.12,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Aleksandar Jovanović,SRB,GK,25,1992,12.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Axel Werner,ARG,GK,22,1996,6.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Carlos Akapo,EQG,"DF,MF",25,1993,11.4,0,7,1,14.3,0.62,0.09,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Cristian Rivera,ESP,MF,21,1997,18.8,2,14,7,50.0,0.74,0.37,0.14,0.29,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Cucho,COL,FW,19,1999,23.9,4,80,24,30.0,3.35,1.0,0.03,0.08,2,2,2018-2019,shooting
ESP-La Liga,2018,Huesca,Damián Musto,ARG,MF,31,1987,18.7,0,13,2,15.4,0.69,0.11,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,David Ferreiro,ESP,MF,30,1988,25.3,1,36,13,36.1,1.42,0.51,0.03,0.08,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Enric Gallego,ESP,FW,31,1986,17.1,5,32,13,40.6,1.87,0.76,0.16,0.38,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Ezequiel Ávila,ARG,"FW,MF",24,1994,22.2,10,88,24,27.3,3.97,1.08,0.1,0.38,1,1,2018-2019,shooting
ESP-La Liga,2018,Huesca,Gonzalo Melero,ESP,MF,24,1994,14.9,2,22,7,31.8,1.47,0.47,0.05,0.14,1,2,2018-2019,shooting
ESP-La Liga,2018,Huesca,Javi Galán,ESP,"DF,MF",23,1994,16.0,0,2,0,0.0,0.12,0.0,0.0,,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Jorge Miramón,ESP,"DF,MF",29,1989,27.7,1,12,4,33.3,0.43,0.14,0.08,0.25,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Jorge Pulido,ESP,DF,27,1991,30.9,3,19,7,36.8,0.61,0.23,0.16,0.43,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Juan Aguilera,ESP,MF,32,1985,3.8,0,3,1,33.3,0.78,0.26,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Juanjo Camacho,ESP,MF,37,1980,0.4,0,3,2,66.7,7.3,4.86,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Juanpi,VEN,"MF,FW",24,1994,7.4,2,15,3,20.0,2.01,0.4,0.07,0.33,1,1,2018-2019,shooting
ESP-La Liga,2018,Huesca,Lluís Sastre,ESP,MF,32,1986,1.3,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Luisinho,POR,DF,33,1985,5.6,0,3,1,33.3,0.53,0.18,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Martín Mantovani,ARG,DF,34,1984,7.8,2,5,3,60.0,0.64,0.39,0.4,0.67,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Moi Gómez,ESP,MF,24,1994,33.9,2,25,8,32.0,0.74,0.24,0.08,0.25,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Pablo Insua,ESP,DF,24,1993,8.6,0,2,1,50.0,0.23,0.12,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Rajko Brežančić,SRB,DF,28,1989,0.7,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Roberto Santamaría,ESP,GK,33,1985,20.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Rúben Semedo,POR,DF,24,1994,9.4,0,6,0,0.0,0.64,0.0,0.0,,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Samuele Longo,ITA,FW,26,1992,6.2,1,10,4,40.0,1.62,0.65,0.1,0.25,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Serdar Gürler,TUR,MF,26,1991,5.4,0,7,2,28.6,1.31,0.37,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Xabier Etxeita,ESP,DF,30,1987,29.7,4,24,8,33.3,0.81,0.27,0.17,0.5,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Yangel Herrera,VEN,"MF,DF",20,1998,12.8,0,14,2,14.3,1.09,0.16,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Huesca,Álex Gallar,ESP,MF,26,1992,11.2,4,27,10,37.0,2.41,0.89,0.11,0.3,1,1,2018-2019,shooting
ESP-La Liga,2018,Leganés,Alexander,ARG,MF,29,1988,0.1,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Allan Nyom,CMR,"DF,MF",30,1988,19.0,1,5,3,60.0,0.26,0.16,0.2,0.33,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Andriy Lunin,UKR,GK,19,1999,4.1,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Dani Ojeda,ESP,MF,23,1994,2.1,0,2,1,50.0,0.93,0.47,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Diego Reyes,MEX,DF,25,1992,3.6,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Diego Rolán,URU,MF,25,1993,2.4,0,2,0,0.0,0.84,0.0,0.0,,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Dimitris Siovas,GRE,DF,29,1988,32.9,1,21,3,14.3,0.64,0.09,0.05,0.33,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Ezequiel Muñoz,ARG,DF,27,1990,2.3,0,2,0,0.0,0.85,0.0,0.0,,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Gerard Gumbau,ESP,MF,23,1994,13.3,1,19,6,31.6,1.43,0.45,0.0,0.0,1,1,2018-2019,shooting
ESP-La Liga,2018,Leganés,Guido Carrillo,ARG,FW,27,1991,22.1,6,59,20,33.9,2.67,0.9,0.08,0.25,1,3,2018-2019,shooting
ESP-La Liga,2018,Leganés,Iván Cuéllar,ESP,GK,34,1984,33.9,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Javier Eraso,ESP,MF,28,1990,7.0,0,3,2,66.7,0.43,0.29,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Jonathan Silva,ARG,"DF,MF",24,1994,30.0,3,23,8,34.8,0.77,0.27,0.13,0.38,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,José Arnaiz,ESP,"FW,MF",23,1995,1.3,0,1,0,0.0,0.8,0.0,0.0,,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Juanfran,ESP,"DF,MF",29,1988,16.2,1,10,3,30.0,0.62,0.19,0.1,0.33,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Kenneth Omeruo,NGA,DF,24,1993,27.0,0,3,1,33.3,0.11,0.04,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Martin Braithwaite,DEN,FW,27,1991,15.6,4,29,8,27.6,1.86,0.51,0.14,0.5,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Michael Santos,URU,"FW,MF",25,1993,6.2,1,18,6,33.3,2.91,0.97,0.06,0.17,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Mikel Vesga,ESP,MF,25,1993,23.0,1,13,3,23.1,0.57,0.13,0.08,0.33,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Nabil El Zhar,MAR,MF,31,1986,10.7,4,26,9,34.6,2.42,0.84,0.12,0.33,1,1,2018-2019,shooting
ESP-La Liga,2018,Leganés,Raúl García,ESP,DF,29,1989,4.2,0,2,0,0.0,0.47,0.0,0.0,,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Recio,ESP,MF,27,1991,14.3,0,10,4,40.0,0.7,0.28,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Rodrigo Tarín,ESP,DF,22,1996,15.9,0,4,0,0.0,0.25,0.0,0.0,,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Rubén Pérez,ESP,MF,29,1989,27.5,0,11,3,27.3,0.4,0.11,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Sabin Merino,ESP,FW,26,1992,3.3,0,11,4,36.4,3.36,1.22,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Unai Bustinza,ESP,DF,26,1992,22.5,0,6,1,16.7,0.27,0.04,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Vasyl Kravets,UKR,MF,20,1997,5.3,0,4,2,50.0,0.75,0.37,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Youssef En-Nesyri,MAR,FW,21,1997,23.4,9,74,24,32.4,3.16,1.03,0.12,0.38,0,0,2018-2019,shooting
ESP-La Liga,2018,Leganés,Óscar Rodríguez Arnaiz,ESP,MF,20,1998,27.8,4,61,22,36.1,2.19,0.79,0.07,0.18,0,0,2018-2019,shooting
ESP-La Liga,2018,Levante,Aitor Fernández,ESP,GK,27,1991,16.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Levante,Antonio Luna,ESP,"MF,DF",27,1991,14.0,0,3,1,33.3,0.21,0.07,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Levante,Borja Mayoral,ESP,FW,21,1997,18.0,3,24,15,62.5,1.33,0.83,0.13,0.2,0,0,2018-2019,shooting
ESP-La Liga,2018,Levante,Cheick Doukouré,CIV,MF,25,1992,3.5,0,1,1,100.0,0.28,0.28,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Levante,Chema,ESP,DF,26,1992,13.9,2,6,2,33.3,0.43,0.14,0.33,1.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Levante,Coke,ESP,"DF,MF",31,1987,20.2,4,12,6,50.0,0.59,0.3,0.33,0.67,0,0,2018-2019,shooting
ESP-La Liga,2018,Levante,Emmanuel Boateng,GHA,FW,22,1996,7.8,1,18,3,16.7,2.32,0.39,0.06,0.33,0,0,2018-2019,shooting
ESP-La Liga,2018,Levante,Enis Bardhi,MKD,MF,23,1995,31.5,3,66,18,27.3,2.09,0.57,0.05,0.17,0,0,2018-2019,shooting
ESP-La Liga,2018,Levante,Erick Cabaco,URU,DF,23,1995,18.1,2,10,3,30.0,0.55,0.17,0.2,0.67,0,0,2018-2019,shooting
ESP-La Liga,2018,Levante,Fran Manzanara,ESP,DF,21,1996,1.7,0,1,0,0.0,0.57,0.0,0.0,,0,0,2018-2019,shooting
ESP-La Liga,2018,Levante,Jason,ESP,"MF,FW",24,1994,25.9,2,32,9,28.1,1.24,0.35,0.06,0.22,0,0,2018-2019,shooting
ESP-La Liga,2018,Levante,José Campaña,ESP,MF,25,1993,35.7,4,23,9,39.1,0.64,0.25,0.17,0.44,0,0,2018-2019,shooting
ESP-La Liga,2018,Levante,José Luis Morales,ESP,"FW,MF",31,1987,35.5,12,65,33,50.8,1.83,0.93,0.14,0.27,3,5,2018-2019,shooting
ESP-La Liga,2018,Levante,Koke Vegas,ESP,GK,22,1995,1.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Levante,Moses Simon,NGA,MF,23,1995,8.7,0,15,5,33.3,1.72,0.57,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Levante,Nikola Vukčević,MNE,MF,26,1991,7.4,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Levante,Oier Olazábal,ESP,GK,28,1989,21.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
ESP-La Liga,2018,Levante,Pedro López Muñoz,ESP,"DF,MF",34,1983,5.2,0,2,1,50.0,0.39,0.19,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Levante,Raphael Dwamena,GHA,FW,22,1995,2.5,0,4,2,50.0,1.62,0.81,0.0,0.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Levante,Rober,ESP,DF,23,1995,31.7,1,8,1,12.5,0.25,0.03,0.13,1.0,0,0,2018-2019,shooting
ESP-La Liga,2018,Levante,Roger Martí,ESP,FW,27,1991,21.0,13,71,30,42.3,3.39,1.43,0.15,0.37,2,2,2018-2019,shooting
ESP-La Liga,2018,Levante,Rubén Rochina,ESP,MF,27,1991,20.0,4,46,12,26.1,2.3,0.6,0.09,0.33,0,0,2018-2019,shooting
