league,season,team,player,nation,pos,age,born,misc_90s,misc_performance_crdy,misc_performance_crdr,misc_performance_2crdy,misc_performance_fls,misc_performance_fld,misc_performance_off,misc_performance_crs,misc_performance_int,misc_performance_tklw,misc_performance_pkwon,misc_performance_pkcon,misc_performance_og,fbref_season_label,fbref_stat_type
ESP-La Liga,2020,Huesca,Kelechi Nwakali,NGA,MF,22,1998,1.6,1,0,0,3,2,0,0,1,4,,,0,2020-2021,misc
ESP-La Liga,2020,Huesca,Luisinho,POR,DF,35,1985,2.0,1,0,0,0,4,0,2,4,2,,,0,2020-2021,misc
ESP-La Liga,2020,Huesca,Mikel Rico,ESP,MF,35,1984,24.3,2,0,0,19,21,3,30,20,12,,,0,2020-2021,misc
ESP-La Liga,2020,Huesca,Pablo Insua,ESP,DF,26,1993,17.6,9,0,0,27,5,1,1,25,18,,,0,2020-2021,misc
ESP-La Liga,2020,Huesca,Pablo Maffeo,ESP,"MF,DF",23,1997,21.8,4,0,0,12,44,2,102,40,17,,,0,2020-2021,misc
ESP-La Liga,2020,Huesca,Pedro López Muñoz,ESP,"DF,MF",36,1983,11.9,2,0,0,14,15,3,51,19,15,,,0,2020-2021,misc
ESP-La Liga,2020,Huesca,Pedro Mosquera,ESP,MF,32,1988,22.8,1,0,0,28,22,0,6,34,20,,,0,2020-2021,misc
ESP-La Liga,2020,Huesca,Rafa Mir,ESP,FW,23,1997,32.0,2,0,0,61,20,37,22,14,8,,,0,2020-2021,misc
ESP-La Liga,2020,Huesca,Sandro Ramírez,ESP,FW,25,1995,14.3,2,0,0,18,51,11,19,9,11,,,0,2020-2021,misc
ESP-La Liga,2020,Huesca,Sergio Gómez,ESP,"MF,FW",19,2000,8.8,1,0,0,7,9,1,71,14,12,,,0,2020-2021,misc
ESP-La Liga,2020,Huesca,Shinji Okazaki,JPN,FW,34,1986,12.5,1,0,0,14,16,11,5,5,5,,,0,2020-2021,misc
ESP-La Liga,2020,Huesca,Álvaro Fernández,ESP,GK,22,1998,22.0,0,0,0,0,3,0,0,3,1,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Aitor Fernández,ESP,GK,29,1991,29.0,0,0,0,0,2,0,0,2,1,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Alejandro Blesa,ESP,MF,18,2002,0.1,0,0,0,2,0,0,0,0,0,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Carlos Clerc,ESP,"DF,MF",28,1992,30.9,5,0,0,39,34,4,119,41,29,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Cheick Doukouré,CIV,MF,27,1992,1.1,1,0,0,7,3,1,0,0,4,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Coke,ESP,DF,33,1987,9.3,1,0,0,12,9,0,13,14,9,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Dani Cárdenas,ESP,GK,23,1997,8.0,1,0,0,0,0,0,0,3,0,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Dani Gómez,ESP,FW,22,1998,18.5,3,0,0,29,38,12,15,2,3,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Edgar Sevikyan,ARM,FW,18,2001,0.1,0,0,0,0,1,0,1,0,0,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Enis Bardhi,MKD,MF,25,1995,18.7,4,0,0,27,24,4,64,21,13,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Giorgi Kochorashvili,GEO,MF,21,1999,0.3,0,0,0,1,2,0,0,0,0,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Gonzalo Melero,ESP,"MF,FW",26,1994,20.6,4,0,0,25,33,1,3,19,14,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Jorge Miramón,ESP,DF,31,1989,19.2,1,0,0,16,11,1,69,26,23,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Jorge de Frutos,ESP,MF,23,1997,24.3,3,0,0,38,28,3,110,16,25,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,José Campaña,ESP,MF,27,1993,8.3,0,0,0,7,13,1,45,13,6,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,José Luis Morales,ESP,"MF,FW",33,1987,27.1,3,0,0,17,18,18,97,12,11,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Koke Vegas,ESP,GK,24,1995,1.0,1,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Mickael Malsa,MTQ,MF,24,1995,26.0,5,0,0,36,37,0,0,46,29,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Nemanja Radoja,SRB,MF,27,1993,12.5,1,0,0,15,9,0,2,16,15,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Nikola Vukčević,MNE,MF,28,1991,9.0,4,0,0,18,7,0,1,9,6,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Rober,ESP,"DF,MF",25,1995,15.8,3,1,0,19,6,1,1,35,11,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Roger Martí,ESP,FW,29,1991,24.4,4,0,0,43,25,14,13,3,9,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Rubén Rochina,ESP,MF,29,1991,15.6,5,0,0,39,31,0,56,22,28,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Rúben Vezo,POR,DF,26,1994,25.7,7,0,0,28,20,0,7,47,20,,,1,2020-2021,misc
ESP-La Liga,2020,Levante,Sergio León,ESP,FW,31,1989,8.3,0,0,0,14,6,5,2,3,3,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Sergio Postigo,ESP,DF,31,1988,18.0,4,0,0,16,12,0,2,36,12,,,1,2020-2021,misc
ESP-La Liga,2020,Levante,Son,ESP,"DF,MF",26,1994,12.3,3,0,0,14,13,0,54,11,11,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Toño,ESP,"DF,MF",30,1989,8.1,2,0,0,10,10,1,22,6,1,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Álex Cantero,ESP,FW,20,2000,2.6,1,0,0,5,1,1,1,0,1,,,0,2020-2021,misc
ESP-La Liga,2020,Levante,Óscar Duarte,CRC,DF,31,1989,22.9,2,0,0,34,6,2,1,38,13,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Adrián López,ESP,FW,32,1988,5.3,0,0,0,4,4,4,5,0,3,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Ante Budimir,CRO,FW,29,1991,18.1,3,0,0,30,31,20,3,2,13,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Aridane Hernández,ESP,DF,31,1989,22.5,3,1,0,21,20,0,0,40,13,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Darko Brašanac,SRB,MF,28,1992,10.1,4,0,0,26,7,1,10,7,5,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,David García,ESP,DF,26,1994,35.0,8,0,0,45,25,1,1,58,20,,,1,2020-2021,misc
ESP-La Liga,2020,Osasuna,Enric Gallego,ESP,FW,33,1986,9.0,2,0,0,31,12,4,10,2,4,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Ezequiel Ávila,ARG,"MF,FW",26,1994,2.2,0,0,0,4,5,2,2,2,2,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Facundo Roncaglia,ARG,DF,33,1987,13.7,3,1,1,15,6,0,21,26,14,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Iñigo Pérez,ESP,"MF,DF",32,1988,15.0,4,1,1,15,11,0,43,17,10,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Javi Martínez,ESP,"MF,FW",20,1999,5.1,1,0,0,5,7,0,7,5,4,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Jon Moncayola,ESP,MF,22,1998,29.6,7,1,1,39,10,0,26,25,37,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Jonathan Calleri,ARG,FW,26,1993,17.2,4,0,0,42,39,16,10,1,5,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Jony,ESP,"MF,FW",29,1991,9.7,0,0,0,10,8,1,85,15,2,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Jonás Ramalho,ESP,DF,27,1993,3.4,0,0,0,1,2,0,4,1,4,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Juan Cruz Armada,ESP,DF,28,1992,21.8,4,0,0,13,4,2,39,17,25,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Juan Pérez,ESP,GK,24,1996,3.0,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Kike Barja,ESP,"MF,FW",23,1997,15.9,2,0,0,15,23,1,73,17,6,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Lucas Torró,ESP,MF,26,1994,17.2,4,0,0,27,25,2,2,24,16,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Manu Sánchez,ESP,DF,19,2000,10.8,4,0,0,16,8,1,28,8,16,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Marc Cardona,ESP,FW,25,1995,0.6,0,0,0,3,1,1,1,0,0,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Nacho Vidal,ESP,DF,25,1995,26.1,10,0,0,44,36,1,49,46,32,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Oier Sanjurjo,ESP,MF,34,1986,23.2,10,0,0,58,40,4,12,28,18,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Raúl Navas,ESP,DF,32,1988,1.9,0,0,0,2,0,0,0,4,3,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Roberto Torres,ESP,MF,31,1989,21.0,0,0,0,13,32,0,104,16,7,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Rubén,ESP,GK,36,1984,2.1,0,1,0,1,0,0,0,0,0,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Rubén García,ESP,"MF,FW",27,1993,30.2,2,0,0,42,41,6,160,28,32,,,0,2020-2021,misc
ESP-La Liga,2020,Osasuna,Sergio Herrera,ESP,GK,27,1993,32.9,2,0,0,1,10,0,0,2,0,,,1,2020-2021,misc
ESP-La Liga,2020,Osasuna,Unai García,ESP,DF,28,1992,13.8,3,0,0,14,4,0,4,13,10,,,1,2020-2021,misc
ESP-La Liga,2020,Real Betis,Aitor Ruibal,ESP,MF,24,1996,17.7,2,0,0,36,17,5,18,11,19,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Andrés Guardado,MEX,MF,33,1986,14.6,4,0,0,22,10,0,7,18,12,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Antonio Sanabria,PAR,FW,24,1996,10.4,2,0,0,17,11,3,4,3,5,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Aïssa Mandi,ALG,DF,28,1991,26.6,6,2,1,20,14,3,1,37,17,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Borja Iglesias,ESP,FW,27,1993,15.7,2,0,0,20,21,6,4,3,1,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Claudio Bravo,CHI,GK,37,1983,20.0,3,0,0,0,0,0,0,1,0,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Cristian Tello,ESP,MF,28,1991,14.3,2,1,1,8,8,3,29,9,11,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Diego Lainez,MEX,MF,20,2000,9.6,5,0,0,14,28,2,21,11,4,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Emerson,BRA,DF,21,1999,33.2,9,1,0,56,73,3,90,64,48,,,1,2020-2021,misc
ESP-La Liga,2020,Real Betis,Guido Rodríguez,ARG,MF,26,1994,31.8,10,0,0,60,47,0,2,67,59,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Joaquín,ESP,MF,39,1981,14.3,2,0,0,10,12,2,66,14,3,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Joel Robles,ESP,GK,30,1990,18.0,2,0,0,1,1,0,0,1,0,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Juan Miranda,ESP,DF,20,2000,18.4,4,0,0,23,21,1,55,30,10,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Juanmi,ESP,"FW,MF",27,1993,6.7,1,0,0,13,3,7,1,3,8,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Loren Morón,ESP,FW,26,1993,11.0,2,0,0,15,25,9,2,3,8,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Marc Bartra,ESP,DF,29,1991,18.8,3,0,0,29,15,2,2,43,17,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Martín Montoya,ESP,DF,29,1991,2.7,0,1,0,4,1,0,6,2,3,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Nabil Fekir,FRA,MF,27,1993,29.1,5,1,0,80,93,13,113,11,25,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Paul Akouokou,CIV,MF,22,1997,4.2,5,1,1,11,2,0,2,6,8,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Rodri,ESP,MF,20,2000,6.0,0,0,0,1,16,2,12,3,3,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Sergio Canales,ESP,MF,29,1991,27.8,4,0,0,15,22,2,104,14,9,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Sidnei,BRA,DF,30,1989,7.7,1,0,0,7,8,0,1,16,4,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Víctor Ruiz,ESP,DF,31,1989,24.0,9,0,0,23,5,3,0,45,10,,,2,2020-2021,misc
ESP-La Liga,2020,Real Betis,William Carvalho,POR,MF,28,1992,13.6,6,1,1,18,11,0,4,10,13,,,0,2020-2021,misc
ESP-La Liga,2020,Real Betis,Álex Moreno,ESP,DF,27,1993,19.8,4,0,0,22,22,0,42,34,27,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Antonio Blanco,ESP,MF,20,2000,2.4,0,0,0,6,2,0,2,6,2,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Borja Mayoral,ESP,FW,23,1997,0.3,0,0,0,2,0,2,0,0,0,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Casemiro,BRA,MF,28,1992,32.2,11,1,1,55,55,4,22,68,48,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Dani Carvajal,ESP,DF,28,1992,10.6,5,0,0,16,11,0,32,12,22,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Eden Hazard,BEL,"FW,MF",29,1991,5.9,0,0,0,2,19,3,3,3,2,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Federico Valverde,URU,MF,22,1998,14.8,0,0,0,12,9,2,20,21,16,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Ferland Mendy,FRA,DF,25,1995,24.5,3,0,0,22,39,5,36,28,16,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Hugo Duro,ESP,FW,20,1999,0.6,0,0,0,1,1,0,0,0,0,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Isco,ESP,"MF,FW",28,1992,10.1,1,0,0,18,18,0,30,2,9,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Karim Benzema,FRA,FW,32,1987,32.2,2,0,0,18,25,24,19,8,8,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Lucas Vázquez,ESP,"DF,FW",29,1991,20.5,3,0,0,31,31,3,98,18,38,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Luka Jović,SRB,FW,22,1997,1.7,0,0,0,2,1,2,1,0,0,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Luka Modrić,CRO,MF,34,1985,30.4,4,0,0,30,33,1,80,48,26,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Marcelo,BRA,"DF,MF",32,1988,11.7,3,0,0,10,15,3,49,10,21,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Marco Asensio,ESP,"FW,MF",24,1996,20.8,1,0,0,6,28,6,98,11,5,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Mariano,DOM,FW,26,1993,5.7,0,0,0,8,5,13,0,0,2,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Martin Ødegaard,NOR,MF,21,1998,2.6,0,0,0,1,1,1,7,1,0,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Marvin,ESP,"MF,DF",20,2000,1.5,0,0,0,1,5,0,4,2,2,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Miguel Gutiérrez,ESP,DF,19,2001,3.5,0,0,0,6,7,1,19,4,0,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Nacho,ESP,DF,30,1990,22.2,8,0,0,38,25,2,21,41,14,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Raphaël Varane,FRA,DF,27,1993,30.2,2,0,0,16,10,0,2,38,14,,,1,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Rodrygo,BRA,"FW,MF",19,2001,10.9,0,0,0,16,23,1,25,8,8,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Sergio Arribas,ESP,MF,18,2001,1.5,1,0,0,1,2,2,0,3,1,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Sergio Ramos,ESP,DF,34,1986,14.2,3,0,0,17,6,2,2,21,13,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Thibaut Courtois,BEL,GK,28,1992,38.0,0,0,0,1,3,0,0,2,0,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Toni Kroos,GER,MF,30,1990,23.5,6,0,0,27,31,1,128,16,26,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Vinicius Júnior,BRA,"FW,MF",20,2000,21.9,3,0,0,27,54,8,40,9,22,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Víctor Chust,ESP,DF,20,2000,1.1,0,0,0,1,0,0,0,1,1,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Álvaro Odriozola,ESP,"DF,MF",24,1995,9.2,0,0,0,5,5,1,40,5,7,,,0,2020-2021,misc
ESP-La Liga,2020,Real Madrid,Éder Militão,BRA,DF,22,1998,12.6,3,1,0,15,12,0,2,21,12,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Adnan Januzaj,BEL,"MF,FW",25,1995,11.3,2,0,0,7,35,2,74,2,8,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Aihen Muñoz,ESP,DF,22,1997,13.4,6,0,0,20,9,0,54,10,17,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Alexander Isak,SWE,FW,20,1999,26.0,4,0,0,25,33,22,20,3,5,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Ander Barrenetxea,ESP,MF,18,2001,14.5,7,0,0,41,20,4,33,8,18,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Ander Guevara,ESP,MF,23,1997,23.1,5,0,0,29,16,1,4,27,24,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Andoni Gorosabel,ESP,DF,23,1996,26.5,3,0,0,38,29,0,74,24,44,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Aritz Arambarri,ESP,DF,22,1998,0.3,0,0,0,0,0,0,0,0,1,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Aritz Elustondo,ESP,DF,26,1994,20.9,5,0,0,22,27,1,5,19,15,,,1,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Asier Illarramendi,ESP,MF,30,1990,3.7,2,0,0,6,11,0,6,5,3,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Carlos Fernández,ESP,"MF,FW",24,1996,4.3,5,0,0,18,9,0,3,0,1,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,David Silva,ESP,MF,34,1986,15.5,4,0,0,24,22,1,18,13,12,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Diego Llorente,ESP,DF,26,1993,1.0,0,0,0,2,0,0,0,2,0,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Igor Zubeldia,ESP,DF,23,1997,21.8,5,0,0,32,11,2,6,15,17,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Jon Bautista,ESP,FW,25,1995,4.1,3,0,0,11,6,2,4,2,3,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Jon Guridi,ESP,MF,25,1995,9.2,2,0,0,12,14,0,2,11,8,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Jon Pacheco,ESP,DF,19,2001,0.4,0,0,0,0,0,0,0,1,0,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Joseba Zaldúa,ESP,DF,28,1992,7.1,3,0,0,14,9,0,26,7,12,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Martín Merquelanz,ESP,MF,25,1995,6.1,0,0,0,4,13,2,47,3,4,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Martín Zubimendi,ESP,MF,21,1999,20.9,6,0,0,37,17,0,3,37,24,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Mikel Merino,ESP,MF,24,1996,23.9,5,0,0,79,54,4,20,32,36,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Mikel Oyarzabal,ESP,"MF,FW",23,1997,26.8,1,0,0,26,41,18,152,16,18,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Modibo Sagnan,MLI,DF,21,1999,6.9,3,0,0,13,4,0,1,6,7,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Nacho Monreal,ESP,DF,34,1986,23.1,1,0,0,26,17,2,51,34,19,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Portu,ESP,"MF,FW",28,1992,24.3,3,0,0,35,25,23,70,8,9,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Roberto López,ESP,MF,20,2000,5.6,0,0,0,2,5,1,33,6,1,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Roberto Navarro,ESP,MF,18,2002,0.4,0,0,0,1,1,0,2,1,1,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Robin Le Normand,ESP,DF,23,1996,30.5,5,1,0,41,19,2,2,35,24,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Urko González,ESP,MF,19,2001,0.5,1,0,0,4,1,0,0,0,0,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Willian José,BRA,FW,28,1991,7.7,0,0,0,3,10,3,7,0,1,,,0,2020-2021,misc
ESP-La Liga,2020,Real Sociedad,Álex Remiro,ESP,GK,25,1995,38.0,0,0,0,0,7,0,0,2,0,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Aleix Vidal,ESP,DF,30,1989,6.6,2,0,0,5,14,0,16,12,6,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Bryan Gil,ESP,"FW,MF",19,2001,0.1,0,0,0,1,0,0,1,0,1,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Carlos Fernández,ESP,FW,24,1996,1.6,0,0,0,4,7,0,0,1,1,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Diego Carlos,BRA,DF,27,1993,31.0,11,1,1,49,19,0,2,33,15,,,1,2020-2021,misc
ESP-La Liga,2020,Sevilla,Fernando,BRA,MF,33,1987,28.3,6,0,0,40,16,1,1,41,31,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Franco Vázquez,ARG,MF,31,1989,1.8,1,0,0,5,7,1,3,1,1,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Ivan Rakitić,CRO,MF,32,1988,24.8,5,0,0,34,25,2,24,23,18,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Jesús Navas,ESP,DF,34,1985,31.4,4,0,0,10,19,2,171,39,21,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Joan Jordán,ESP,MF,26,1994,26.7,8,1,1,54,42,0,50,28,30,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Jules Koundé,FRA,DF,21,1998,33.1,4,0,0,20,23,3,20,43,18,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Karim Rekik,NED,DF,25,1994,7.3,2,0,0,18,4,1,6,6,7,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Lucas Ocampos,ARG,FW,26,1994,29.2,3,0,0,34,76,5,50,21,25,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Luuk de Jong,NED,FW,29,1990,14.1,3,0,0,20,32,11,2,5,6,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Marcos Acuña,ARG,DF,28,1991,25.9,5,0,0,45,33,2,119,23,44,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Munir El Haddadi,MAR,"FW,MF",24,1995,9.4,2,0,0,22,28,8,17,8,7,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Nemanja Gudelj,SRB,MF,28,1991,11.6,8,0,0,21,9,0,2,25,15,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Oussama Idrissi,MAR,"FW,MF",24,1996,0.3,0,0,0,1,0,0,3,1,1,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Papu Gómez,ARG,"MF,FW",32,1988,10.2,0,0,0,15,22,2,32,7,6,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Sergi Gómez,ESP,DF,28,1992,8.0,2,0,0,1,1,0,0,7,3,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Sergio Escudero,ESP,DF,30,1989,6.3,3,0,0,8,7,1,21,8,8,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Suso,ESP,FW,26,1993,24.6,2,0,0,25,37,6,100,7,10,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Tomáš Vaclík,CZE,GK,31,1989,5.0,0,0,0,0,1,0,0,1,0,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Yassine Bounou,MAR,GK,29,1991,33.0,3,0,0,0,4,0,0,0,1,,,1,2020-2021,misc
ESP-La Liga,2020,Sevilla,Youssef En-Nesyri,MAR,FW,23,1997,25.7,2,0,0,28,36,25,14,8,12,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Óliver Torres,ESP,MF,25,1994,15.6,2,0,0,21,17,0,38,15,22,,,0,2020-2021,misc
ESP-La Liga,2020,Sevilla,Óscar Rodríguez Arnaiz,ESP,"FW,MF",22,1998,5.7,1,0,0,14,11,0,39,11,9,,,0,2020-2021,misc
ESP-La Liga,2020,Valencia,Alejandro Blanco,ESP,MF,21,1998,6.4,1,0,0,4,8,2,10,8,4,,,0,2020-2021,misc
ESP-La Liga,2020,Valencia,Carlos Soler,ESP,MF,23,1997,30.4,7,0,0,27,37,0,125,23,26,,,0,2020-2021,misc
ESP-La Liga,2020,Valencia,Christian Oliva,URU,MF,24,1996,2.2,0,0,0,3,3,0,1,6,0,,,0,2020-2021,misc
ESP-La Liga,2020,Valencia,Cristiano Piccini,ITA,DF,27,1992,0.7,0,0,0,0,0,0,3,0,1,,,0,2020-2021,misc
ESP-La Liga,2020,Valencia,Daniel Wass,DEN,"MF,DF",31,1989,33.1,8,0,0,36,34,7,69,46,31,,,0,2020-2021,misc
ESP-La Liga,2020,Valencia,Denis Cheryshev,RUS,MF,29,1990,12.2,3,0,0,26,14,3,50,12,15,,,0,2020-2021,misc
