league,season,team,player,nation,pos,age,born,standard_playing_time_mp,standard_playing_time_starts,standard_playing_time_min,standard_playing_time_90s,standard_performance_gls,standard_performance_ast,standard_performance_g_a,standard_performance_g_pk,standard_performance_pk,standard_performance_pkatt,standard_performance_crdy,standard_performance_crdr,standard_per_90_minutes_gls,standard_per_90_minutes_ast,standard_per_90_minutes_g_a,standard_per_90_minutes_g_pk,standard_per_90_minutes_g_a_pk,fbref_season_label,fbref_stat_type
ITA-Serie A,2018,Milan,Tiemoué Bakayoko,FRA,MF,23,1994,31,26,2301,25.6,1,1,2,1,0,0,6,1,0.04,0.04,0.08,0.04,0.08,2018-2019,standard
ITA-Serie A,2018,Napoli,Adam Ounas,ALG,"MF,FW",21,1996,18,6,538,6.0,3,0,3,3,0,0,0,0,0.5,0.0,0.5,0.5,0.5,2018-2019,standard
ITA-Serie A,2018,Napoli,Alex Meret,ITA,GK,21,1997,14,13,1151,12.8,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Napoli,Allan,BRA,MF,27,1991,33,28,2616,29.1,1,3,4,1,0,0,10,0,0.03,0.1,0.14,0.03,0.14,2018-2019,standard
ITA-Serie A,2018,Napoli,Amadou Diawara,GUI,MF,21,1997,13,8,661,7.3,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Napoli,Amin Younes,GER,"MF,FW",24,1993,12,6,498,5.5,3,2,5,3,0,0,1,0,0.54,0.36,0.9,0.54,0.9,2018-2019,standard
ITA-Serie A,2018,Napoli,Arkadiusz Milik,POL,FW,24,1994,35,27,2396,26.6,17,3,20,17,0,0,4,0,0.64,0.11,0.75,0.64,0.75,2018-2019,standard
ITA-Serie A,2018,Napoli,David Ospina,COL,GK,29,1988,17,16,1457,16.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Napoli,Dries Mertens,BEL,FW,31,1987,35,23,2252,25.0,16,11,27,15,1,1,1,0,0.64,0.44,1.08,0.6,1.04,2018-2019,standard
ITA-Serie A,2018,Napoli,Elseid Hysaj,ALB,DF,24,1994,27,24,2107,23.4,0,2,2,0,0,0,4,0,0.0,0.09,0.09,0.0,0.09,2018-2019,standard
ITA-Serie A,2018,Napoli,Fabián Ruiz Peña,ESP,MF,22,1996,27,20,1992,22.1,5,4,9,5,0,0,3,1,0.23,0.18,0.41,0.23,0.41,2018-2019,standard
ITA-Serie A,2018,Napoli,Faouzi Ghoulam,ALG,DF,27,1991,16,12,1154,12.8,1,3,4,1,0,0,2,0,0.08,0.23,0.31,0.08,0.31,2018-2019,standard
ITA-Serie A,2018,Napoli,Gianluca Gaetano,ITA,MF,18,2000,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Napoli,José Callejón,ESP,"MF,FW",31,1987,34,29,2650,29.4,3,10,13,3,0,0,1,0,0.1,0.34,0.44,0.1,0.44,2018-2019,standard
ITA-Serie A,2018,Napoli,Kalidou Koulibaly,SEN,DF,27,1991,35,35,3132,34.8,2,2,4,2,0,0,10,1,0.06,0.06,0.11,0.06,0.11,2018-2019,standard
ITA-Serie A,2018,Napoli,Kévin Malcuit,MAR,DF,27,1991,24,20,1805,20.1,0,2,2,0,0,0,3,0,0.0,0.1,0.1,0.0,0.1,2018-2019,standard
ITA-Serie A,2018,Napoli,Lorenzo Insigne,ITA,"FW,MF",27,1991,28,24,2073,23.0,10,6,16,9,1,2,6,1,0.43,0.26,0.69,0.39,0.65,2018-2019,standard
ITA-Serie A,2018,Napoli,Marek Hamšík,SVK,MF,31,1987,13,12,916,10.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Napoli,Marko Rog,CRO,MF,23,1995,9,4,333,3.7,1,0,1,1,0,0,3,0,0.27,0.0,0.27,0.27,0.27,2018-2019,standard
ITA-Serie A,2018,Napoli,Mário Rui,POR,DF,27,1991,20,17,1417,15.7,1,1,2,1,0,0,5,1,0.06,0.06,0.13,0.06,0.13,2018-2019,standard
ITA-Serie A,2018,Napoli,Nikola Maksimović,SRB,DF,26,1991,17,15,1375,15.3,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Napoli,Orestis Karnezis,GRE,GK,33,1985,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Napoli,Piotr Zieliński,POL,MF,24,1994,36,33,2875,31.9,6,2,8,6,0,0,6,0,0.19,0.06,0.25,0.19,0.25,2018-2019,standard
ITA-Serie A,2018,Napoli,Raúl Albiol,ESP,DF,32,1985,20,19,1713,19.0,1,0,1,1,0,0,4,0,0.05,0.0,0.05,0.05,0.05,2018-2019,standard
ITA-Serie A,2018,Napoli,Sebastiano Luperto,ITA,DF,21,1996,12,6,728,8.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Napoli,Simone Verdi,ITA,"MF,FW",26,1992,22,9,704,7.8,3,3,6,2,1,1,0,0,0.38,0.38,0.77,0.26,0.64,2018-2019,standard
ITA-Serie A,2018,Napoli,Vlad Chiricheș,ROU,DF,28,1989,3,3,147,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Parma,Abdou Lahat Diakhate,SEN,MF,19,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Parma,Alberto Grassi,ITA,MF,23,1995,7,5,462,5.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Parma,Alessandro Bastoni,ITA,DF,19,1999,24,18,1690,18.8,1,0,1,1,0,0,2,0,0.05,0.0,0.05,0.05,0.05,2018-2019,standard
ITA-Serie A,2018,Parma,Alessandro Deiola,ITA,MF,22,1995,10,5,545,6.1,0,1,1,0,0,0,3,0,0.0,0.17,0.17,0.0,0.17,2018-2019,standard
ITA-Serie A,2018,Parma,Alessio da Cruz,CPV,FW,21,1997,3,1,144,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Parma,Amato Ciciretti,ITA,FW,24,1993,6,1,139,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Parma,Antonino Barillà,ITA,MF,30,1988,31,30,2618,29.1,3,2,5,3,0,0,10,0,0.1,0.07,0.17,0.1,0.17,2018-2019,standard
ITA-Serie A,2018,Parma,Antonio Di Gaudio,ITA,FW,28,1989,12,9,699,7.8,0,1,1,0,0,0,0,0,0.0,0.13,0.13,0.0,0.13,2018-2019,standard
ITA-Serie A,2018,Parma,Bruno Alves,POR,DF,36,1981,33,33,2922,32.5,4,1,5,4,0,0,9,1,0.12,0.03,0.15,0.12,0.15,2018-2019,standard
ITA-Serie A,2018,Parma,Fabio Ceravolo,ITA,FW,31,1987,25,12,1185,13.2,2,0,2,1,1,2,1,0,0.15,0.0,0.15,0.08,0.08,2018-2019,standard
ITA-Serie A,2018,Parma,Federico Dimarco,ITA,"DF,MF",20,1997,13,10,892,9.9,1,0,1,1,0,0,4,0,0.1,0.0,0.1,0.1,0.1,2018-2019,standard
ITA-Serie A,2018,Parma,Francisco Sierralta,CHI,DF,21,1997,6,2,269,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Parma,Gervinho,CIV,FW,31,1987,30,27,2304,25.6,11,2,13,11,0,0,3,0,0.43,0.08,0.51,0.43,0.51,2018-2019,standard
ITA-Serie A,2018,Parma,Gianni Munari,ITA,MF,35,1983,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Parma,Jacopo Dezi,ITA,MF,26,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Parma,Jonathan Biabiany,FRA,FW,30,1988,18,12,1069,11.9,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Parma,Juraj Kucka,SVK,MF,31,1987,18,17,1535,17.1,4,3,7,3,1,1,5,1,0.23,0.18,0.41,0.18,0.35,2018-2019,standard
ITA-Serie A,2018,Parma,Leo Štulac,SVN,MF,23,1994,26,17,1452,16.1,0,2,2,0,0,0,3,1,0.0,0.12,0.12,0.0,0.12,2018-2019,standard
ITA-Serie A,2018,Parma,Luca Rigoni,ITA,MF,33,1984,23,20,1761,19.6,2,1,3,2,0,0,5,0,0.1,0.05,0.15,0.1,0.15,2018-2019,standard
ITA-Serie A,2018,Parma,Luca Siligardi,ITA,FW,30,1988,29,19,1639,18.2,1,2,3,1,0,0,2,0,0.05,0.11,0.16,0.05,0.16,2018-2019,standard
ITA-Serie A,2018,Parma,Luigi Sepe,ITA,GK,27,1991,37,37,3330,37.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Parma,Marcello Gazzola,ITA,"MF,DF",33,1985,20,9,921,10.2,1,0,1,1,0,0,3,0,0.1,0.0,0.1,0.1,0.1,2018-2019,standard
ITA-Serie A,2018,Parma,Massimo Gobbi,ITA,DF,37,1980,16,13,1183,13.1,0,1,1,0,0,0,3,0,0.0,0.08,0.08,0.0,0.08,2018-2019,standard
ITA-Serie A,2018,Parma,Matteo Scozzarella,ITA,MF,30,1988,22,17,1459,16.2,0,3,3,0,0,0,8,0,0.0,0.19,0.19,0.0,0.19,2018-2019,standard
ITA-Serie A,2018,Parma,Mattia Sprocati,ITA,"FW,MF",25,1993,16,5,644,7.2,1,0,1,1,0,0,0,0,0.14,0.0,0.14,0.14,0.14,2018-2019,standard
ITA-Serie A,2018,Parma,Nicolás Schiappacasse,URU,FW,19,1999,3,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Parma,Pepín,EQG,MF,21,1996,2,1,77,0.9,0,1,1,0,0,0,0,0,0.0,1.17,1.17,0.0,1.17,2018-2019,standard
ITA-Serie A,2018,Parma,Pierluigi Frattali,ITA,GK,32,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Parma,Riccardo Gagliolo,SWE,DF,28,1990,34,34,3045,33.8,0,2,2,0,0,0,7,0,0.0,0.06,0.06,0.0,0.06,2018-2019,standard
ITA-Serie A,2018,Parma,Roberto Inglese,ITA,FW,26,1991,25,23,1965,21.8,9,0,9,7,2,2,3,0,0.41,0.0,0.41,0.32,0.32,2018-2019,standard
ITA-Serie A,2018,Parma,Simone Iacoponi,ITA,DF,31,1987,38,38,3346,37.2,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Roma,Aleksandar Kolarov,SRB,DF,32,1985,33,32,2906,32.3,8,2,10,5,3,3,7,1,0.25,0.06,0.31,0.15,0.22,2018-2019,standard
ITA-Serie A,2018,Roma,Alessandro Florenzi,ITA,"DF,MF",27,1991,29,24,2180,24.2,3,2,5,3,0,0,5,1,0.12,0.08,0.21,0.12,0.21,2018-2019,standard
ITA-Serie A,2018,Roma,Ante Ćorić,CRO,MF,21,1997,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Roma,Antonio Mirante,ITA,GK,35,1983,11,11,990,11.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Roma,Bryan Cristante,ITA,MF,23,1995,35,26,2425,26.9,4,3,7,4,0,0,10,0,0.15,0.11,0.26,0.15,0.26,2018-2019,standard
ITA-Serie A,2018,Roma,Cengiz Ünder,TUR,"MF,FW",21,1997,26,17,1375,15.3,3,7,10,3,0,0,1,0,0.2,0.46,0.65,0.2,0.65,2018-2019,standard
ITA-Serie A,2018,Roma,Daniele De Rossi,ITA,MF,35,1983,18,15,1270,14.1,1,1,2,1,0,0,3,0,0.07,0.07,0.14,0.07,0.14,2018-2019,standard
ITA-Serie A,2018,Roma,Davide Santon,ITA,DF,27,1991,17,11,1009,11.2,0,1,1,0,0,0,0,0,0.0,0.09,0.09,0.0,0.09,2018-2019,standard
ITA-Serie A,2018,Roma,Diego Perotti,ARG,"MF,FW",30,1988,13,6,668,7.4,5,0,5,2,3,3,3,0,0.67,0.0,0.67,0.27,0.27,2018-2019,standard
ITA-Serie A,2018,Roma,Edin Džeko,BIH,FW,32,1986,33,28,2579,28.7,9,6,15,9,0,0,9,0,0.31,0.21,0.52,0.31,0.52,2018-2019,standard
ITA-Serie A,2018,Roma,Federico Fazio,ARG,DF,31,1987,34,31,2806,31.2,5,0,5,5,0,0,6,0,0.16,0.0,0.16,0.16,0.16,2018-2019,standard
ITA-Serie A,2018,Roma,Iván Marcano,ESP,DF,31,1987,10,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Roma,Javier Pastore,ARG,"MF,FW",29,1989,14,7,597,6.6,3,0,3,3,0,0,0,0,0.45,0.0,0.45,0.45,0.45,2018-2019,standard
ITA-Serie A,2018,Roma,Juan Jesus,BRA,DF,27,1991,20,15,1403,15.6,1,0,1,1,0,0,4,0,0.06,0.0,0.06,0.06,0.06,2018-2019,standard
ITA-Serie A,2018,Roma,Justin Kluivert,NED,"MF,FW",19,1999,29,14,1341,14.9,1,6,7,1,0,0,2,0,0.07,0.4,0.47,0.07,0.47,2018-2019,standard
ITA-Serie A,2018,Roma,Kevin Strootman,NED,MF,28,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Roma,Kostas Manolas,GRE,DF,27,1991,27,27,2324,25.8,1,1,2,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,2018-2019,standard
ITA-Serie A,2018,Roma,Lorenzo Pellegrini,ITA,MF,22,1996,25,21,1821,20.2,3,3,6,3,0,0,6,0,0.15,0.15,0.3,0.15,0.3,2018-2019,standard
ITA-Serie A,2018,Roma,Luca Pellegrini,ITA,DF,19,1999,4,2,161,1.8,0,1,1,0,0,0,2,0,0.0,0.56,0.56,0.0,0.56,2018-2019,standard
ITA-Serie A,2018,Roma,Nicolò Zaniolo,ITA,"MF,FW",19,1999,27,20,1766,19.6,4,2,6,4,0,0,8,0,0.2,0.1,0.31,0.2,0.31,2018-2019,standard
ITA-Serie A,2018,Roma,Patrik Schick,CZE,"FW,MF",22,1996,24,15,1314,14.6,3,0,3,3,0,0,4,0,0.21,0.0,0.21,0.21,0.21,2018-2019,standard
ITA-Serie A,2018,Roma,Rick Karsdorp,NED,"DF,MF",23,1995,11,7,593,6.6,0,1,1,0,0,0,1,0,0.0,0.15,0.15,0.0,0.15,2018-2019,standard
ITA-Serie A,2018,Roma,Robin Olsen,SWE,GK,28,1990,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Roma,Stephan El Shaarawy,ITA,"MF,FW",25,1992,28,23,2104,23.4,11,3,14,11,0,0,2,0,0.47,0.13,0.6,0.47,0.6,2018-2019,standard
ITA-Serie A,2018,Roma,Steven Nzonzi,FRA,MF,29,1988,30,29,2617,29.1,1,2,3,1,0,0,7,0,0.03,0.07,0.1,0.03,0.1,2018-2019,standard
ITA-Serie A,2018,Roma,Žan Celar,SVN,FW,19,1999,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,SPAL,Alberto Paloschi,ITA,FW,28,1990,23,8,863,9.6,2,0,2,2,0,0,3,0,0.21,0.0,0.21,0.21,0.21,2018-2019,standard
ITA-Serie A,2018,SPAL,Alessandro Murgia,ITA,MF,21,1996,15,11,1072,11.9,0,3,3,0,0,0,1,0,0.0,0.25,0.25,0.0,0.25,2018-2019,standard
ITA-Serie A,2018,SPAL,Alfred Gomis,SEN,GK,24,1993,20,19,1724,19.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,SPAL,Andrea Petagna,ITA,FW,23,1995,36,35,3031,33.7,16,1,17,10,6,6,8,0,0.48,0.03,0.5,0.3,0.33,2018-2019,standard
ITA-Serie A,2018,SPAL,Emiliano Viviano,ITA,GK,32,1985,17,17,1524,16.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,SPAL,Everton Luiz,BRA,MF,30,1988,10,2,317,3.5,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,SPAL,Felipe dal Belo,BRA,DF,34,1984,30,27,2361,26.2,3,2,5,3,0,0,13,0,0.11,0.08,0.19,0.11,0.19,2018-2019,standard
ITA-Serie A,2018,SPAL,Filippo Costa,ITA,MF,23,1995,9,6,564,6.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,SPAL,Francesco Vicari,ITA,DF,23,1994,28,26,2335,25.9,2,1,3,2,0,0,6,0,0.08,0.04,0.12,0.08,0.12,2018-2019,standard
ITA-Serie A,2018,SPAL,Gabriele Moncini,ITA,FW,22,1996,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,SPAL,Giacomo Poluzzi,ITA,GK,30,1988,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,SPAL,Jasmin Kurtić,SVN,MF,29,1989,30,29,2557,28.4,6,5,11,6,0,0,9,0,0.21,0.18,0.39,0.21,0.39,2018-2019,standard
ITA-Serie A,2018,SPAL,Johan Djourou,SUI,DF,31,1987,5,3,279,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,SPAL,Kevin Bonifazi,ITA,DF,22,1996,27,26,2301,25.6,2,1,3,2,0,0,2,0,0.08,0.04,0.12,0.08,0.12,2018-2019,standard
ITA-Serie A,2018,SPAL,Lorenco Šimić,CRO,DF,22,1996,8,2,238,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,SPAL,Lorenzo Dickmann,ITA,MF,21,1996,6,2,175,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,SPAL,Manuel Lazzari,ITA,MF,24,1993,33,33,2835,31.5,0,8,8,0,0,0,7,0,0.0,0.25,0.25,0.0,0.25,2018-2019,standard
ITA-Serie A,2018,SPAL,Marko Janković,MNE,MF,23,1995,4,0,54,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,SPAL,Mattia Valoti,ITA,MF,24,1993,24,14,1222,13.6,2,0,2,2,0,0,6,0,0.15,0.0,0.15,0.15,0.15,2018-2019,standard
ITA-Serie A,2018,SPAL,Mirco Antenucci,ITA,FW,33,1984,35,22,2133,23.7,5,0,5,4,1,2,0,0,0.21,0.0,0.21,0.17,0.17,2018-2019,standard
ITA-Serie A,2018,SPAL,Mirko Valdifiori,ITA,MF,32,1986,15,8,668,7.4,0,1,1,0,0,0,3,0,0.0,0.13,0.13,0.0,0.13,2018-2019,standard
ITA-Serie A,2018,SPAL,Mohamed Fares,ALG,"MF,DF",22,1996,35,32,2949,32.8,3,0,3,3,0,0,12,0,0.09,0.0,0.09,0.09,0.09,2018-2019,standard
ITA-Serie A,2018,SPAL,Pasquale Schiattarella,ITA,MF,31,1987,28,20,1841,20.5,0,4,4,0,0,0,10,0,0.0,0.2,0.2,0.0,0.2,2018-2019,standard
ITA-Serie A,2018,SPAL,Sergio Floccari,ITA,FW,36,1981,20,11,976,10.8,3,1,4,3,0,0,3,0,0.28,0.09,0.37,0.28,0.37,2018-2019,standard
ITA-Serie A,2018,SPAL,Simone Missiroli,ITA,MF,32,1986,34,33,2741,30.5,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,SPAL,Thiago Cionek,POL,DF,32,1986,31,29,2542,28.2,0,3,3,0,0,0,12,2,0.0,0.11,0.11,0.0,0.11,2018-2019,standard
ITA-Serie A,2018,SPAL,Vanja Milinković-Savić,SRB,GK,21,1997,2,2,164,1.8,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,SPAL,Vasco Regini,ITA,DF,27,1990,4,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Albin Ekdal,SWE,MF,29,1989,32,30,2646,29.4,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Alex Ferrari,ITA,DF,24,1994,6,6,540,6.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Bartosz Bereszyński,POL,DF,26,1992,27,24,2200,24.4,0,2,2,0,0,0,6,1,0.0,0.08,0.08,0.0,0.08,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Dawid Kownacki,POL,"FW,MF",21,1997,13,0,168,1.9,1,1,2,0,1,2,0,0,0.54,0.54,1.07,0.0,0.54,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Dennis Praet,BEL,MF,24,1994,34,33,2890,32.1,2,3,5,2,0,0,6,0,0.06,0.09,0.16,0.06,0.16,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Emil Audero,IDN,GK,21,1997,36,36,3240,36.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Fabio Quagliarella,ITA,FW,35,1983,37,37,3199,35.5,26,8,34,17,9,10,1,0,0.73,0.23,0.96,0.48,0.7,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Gastón Ramírez,URU,MF,27,1990,27,19,1578,17.5,4,4,8,4,0,0,7,1,0.23,0.23,0.46,0.23,0.46,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Gianluca Caprari,ITA,"FW,MF",25,1993,21,12,1031,11.5,6,2,8,6,0,0,1,0,0.52,0.17,0.7,0.52,0.7,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Grégoire Defrel,MTQ,"FW,MF",27,1991,36,26,2339,26.0,11,3,14,11,0,0,2,0,0.42,0.12,0.54,0.42,0.54,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Jacopo Sala,ITA,DF,26,1991,21,16,1518,16.9,0,1,1,0,0,0,5,0,0.0,0.06,0.06,0.0,0.06,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Jakub Jankto,CZE,MF,22,1996,25,7,963,10.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Joachim Andersen,DEN,DF,22,1996,32,32,2880,32.0,0,1,1,0,0,0,7,0,0.0,0.03,0.03,0.0,0.03,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Júnior Tavares,BRA,DF,21,1996,3,2,184,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Karol Linetty,POL,MF,23,1995,32,30,2507,27.9,3,3,6,3,0,0,11,0,0.11,0.11,0.22,0.11,0.22,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Lorenzo Tonelli,ITA,DF,28,1990,19,17,1655,18.4,1,0,1,1,0,0,6,0,0.05,0.0,0.05,0.05,0.05,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Manolo Gabbiadini,ITA,FW,26,1991,18,8,812,9.0,4,2,6,4,0,0,5,0,0.44,0.22,0.67,0.44,0.67,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Marco Sau,ITA,"FW,MF",30,1987,5,0,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Nicola Murru,ITA,DF,23,1994,35,34,2934,32.6,0,5,5,0,0,0,9,0,0.0,0.15,0.15,0.0,0.15,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Omar Colley,GAM,DF,25,1992,21,21,1762,19.6,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Rafael Cabral,BRA,GK,28,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Riccardo Saponara,ITA,MF,26,1991,22,11,905,10.1,2,4,6,2,0,0,2,0,0.2,0.4,0.6,0.2,0.6,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Ronaldo Vieira,GNB,MF,20,1998,14,6,599,6.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Sampdoria,Édgar Barreto,PAR,MF,34,1984,12,9,785,8.7,0,2,2,0,0,0,2,0,0.0,0.23,0.23,0.0,0.23,2018-2019,standard
ITA-Serie A,2018,Sassuolo,Alessandro Matri,ITA,FW,33,1984,19,6,603,6.7,2,0,2,2,0,0,3,0,0.3,0.0,0.3,0.3,0.3,2018-2019,standard
ITA-Serie A,2018,Sassuolo,Alfred Duncan,GHA,MF,25,1993,26,21,1848,20.5,4,4,8,4,0,0,7,1,0.19,0.19,0.39,0.19,0.39,2018-2019,standard
ITA-Serie A,2018,Sassuolo,Andrea Consigli,ITA,GK,31,1987,36,36,3213,35.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
ITA-Serie A,2018,Sassuolo,Claud Adjapong,ITA,MF,20,1998,5,3,270,3.0,1,0,1,1,0,0,1,0,0.33,0.0,0.33,0.33,0.33,2018-2019,standard
ITA-Serie A,2018,Sassuolo,Cristian Dell'Orco,ITA,DF,24,1994,3,1,110,1.2,0,1,1,0,0,0,0,0,0.0,0.82,0.82,0.0,0.82,2018-2019,standard
ITA-Serie A,2018,Sassuolo,Domenico Berardi,ITA,"FW,MF",23,1994,35,32,2875,31.9,8,4,12,7,1,1,5,1,0.25,0.13,0.38,0.22,0.34,2018-2019,standard
ITA-Serie A,2018,Sassuolo,Enrico Brignola,ITA,"MF,FW",19,1999,7,2,175,1.9,1,0,1,1,0,0,2,0,0.51,0.0,0.51,0.51,0.51,2018-2019,standard
ITA-Serie A,2018,Sassuolo,Federico Di Francesco,ITA,"FW,MF",24,1994,19,14,1074,11.9,2,2,4,2,0,0,2,0,0.17,0.17,0.34,0.17,0.34,2018-2019,standard
ITA-Serie A,2018,Sassuolo,Federico Peluso,ITA,DF,34,1984,16,14,1356,15.1,1,0,1,1,0,0,5,0,0.07,0.0,0.07,0.07,0.07,2018-2019,standard
