league,season,team,player,nation,pos,age,born,misc_90s,misc_performance_crdy,misc_performance_crdr,misc_performance_2crdy,misc_performance_fls,misc_performance_fld,misc_performance_off,misc_performance_crs,misc_performance_int,misc_performance_tklw,misc_performance_pkwon,misc_performance_pkcon,misc_performance_og,fbref_season_label,fbref_stat_type
ESP-La Liga,2018,Leganés,Michael Santos,URU,"FW,MF",25,1993,6.2,4,0,0,19,11,16,7,1,5,,,0,2018-2019,misc
ESP-La Liga,2018,Leganés,Mikel Vesga,ESP,MF,25,1993,23.0,3,0,0,30,24,0,33,39,32,,,0,2018-2019,misc
ESP-La Liga,2018,Leganés,Nabil El Zhar,MAR,MF,31,1986,10.7,0,0,0,17,11,2,38,4,4,,,0,2018-2019,misc
ESP-La Liga,2018,Leganés,Raúl García,ESP,DF,29,1989,4.2,1,0,0,4,5,0,8,6,6,,,0,2018-2019,misc
ESP-La Liga,2018,Leganés,Recio,ESP,MF,27,1991,14.3,9,0,0,46,27,0,9,14,21,,,0,2018-2019,misc
ESP-La Liga,2018,Leganés,Rodrigo Tarín,ESP,DF,22,1996,15.9,3,0,0,15,7,0,8,31,14,,,0,2018-2019,misc
ESP-La Liga,2018,Leganés,Rubén Pérez,ESP,MF,29,1989,27.5,7,1,0,33,40,0,4,41,42,,,0,2018-2019,misc
ESP-La Liga,2018,Leganés,Sabin Merino,ESP,FW,26,1992,3.3,0,0,0,4,4,2,2,0,1,,,0,2018-2019,misc
ESP-La Liga,2018,Leganés,Unai Bustinza,ESP,DF,26,1992,22.5,11,1,1,31,30,0,24,53,31,,,0,2018-2019,misc
ESP-La Liga,2018,Leganés,Vasyl Kravets,UKR,MF,20,1997,5.3,2,0,0,11,3,0,29,4,11,,,0,2018-2019,misc
ESP-La Liga,2018,Leganés,Youssef En-Nesyri,MAR,FW,21,1997,23.4,7,0,0,36,40,17,34,6,8,,,1,2018-2019,misc
ESP-La Liga,2018,Leganés,Óscar Rodríguez Arnaiz,ESP,MF,20,1998,27.8,6,0,0,31,27,4,137,16,25,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Aitor Fernández,ESP,GK,27,1991,16.0,0,0,0,0,4,0,0,1,0,,,1,2018-2019,misc
ESP-La Liga,2018,Levante,Antonio Luna,ESP,"MF,DF",27,1991,14.0,4,0,0,14,12,0,52,15,10,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Borja Mayoral,ESP,FW,21,1997,18.0,1,0,0,16,33,16,5,5,4,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Cheick Doukouré,CIV,MF,25,1992,3.5,1,0,0,13,6,0,1,3,7,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Chema,ESP,DF,26,1992,13.9,7,0,0,19,5,0,0,19,19,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Coke,ESP,"DF,MF",31,1987,20.2,5,1,1,26,31,1,44,40,27,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Emmanuel Boateng,GHA,FW,22,1996,7.8,2,0,0,14,19,9,3,1,3,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Enis Bardhi,MKD,MF,23,1995,31.5,6,0,0,61,47,5,72,31,43,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Erick Cabaco,URU,DF,23,1995,18.1,11,2,1,33,13,1,2,29,13,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Fran Manzanara,ESP,DF,21,1996,1.7,0,0,0,1,1,0,0,1,5,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Jason,ESP,"MF,FW",24,1994,25.9,10,0,0,26,51,3,68,46,25,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,José Campaña,ESP,MF,25,1993,35.7,11,0,0,42,35,4,149,48,45,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,José Luis Morales,ESP,"FW,MF",31,1987,35.5,7,0,0,31,52,22,71,12,15,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Koke Vegas,ESP,GK,22,1995,1.0,0,0,0,0,0,0,0,0,0,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Moses Simon,NGA,MF,23,1995,8.7,1,0,0,8,6,0,29,12,8,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Nikola Vukčević,MNE,MF,26,1991,7.4,5,1,1,21,11,0,0,10,18,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Oier Olazábal,ESP,GK,28,1989,21.0,1,0,0,0,2,0,0,1,1,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Pedro López Muñoz,ESP,"DF,MF",34,1983,5.2,1,0,0,7,12,0,14,8,3,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Raphael Dwamena,GHA,FW,22,1995,2.5,0,0,0,8,6,4,3,0,0,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Rober,ESP,DF,23,1995,31.7,6,0,0,28,13,1,1,51,29,,,1,2018-2019,misc
ESP-La Liga,2018,Levante,Roger Martí,ESP,FW,27,1991,21.0,5,0,0,38,32,8,17,4,6,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Rubén Rochina,ESP,MF,27,1991,20.0,13,2,2,49,53,1,85,21,33,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Rúben Vezo,POR,DF,24,1994,14.9,4,0,0,15,11,1,5,19,17,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Sanjin Prcić,BIH,MF,24,1993,5.9,3,0,0,8,10,0,4,11,13,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Sergio Postigo,ESP,DF,29,1988,16.1,4,1,0,12,4,0,0,20,15,,,0,2018-2019,misc
ESP-La Liga,2018,Levante,Toño,ESP,"MF,DF",28,1989,19.6,4,0,0,11,18,9,49,14,13,,,1,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Abdoulaye Ba,SEN,DF,27,1991,23.4,4,2,0,24,13,1,1,29,33,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Adri Embarba,ESP,"MF,FW",26,1992,25.4,5,1,1,44,36,9,222,29,26,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Alberto García,ESP,GK,33,1985,17.0,1,0,0,0,2,0,0,2,1,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Bebé,CPV,"MF,FW",28,1990,14.5,6,0,0,22,9,8,108,9,9,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Catena,ESP,DF,23,1994,2.0,1,0,0,4,2,0,0,8,4,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Chechu,ESP,DF,36,1982,1.0,0,0,0,0,1,0,0,2,0,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Emiliano Velázquez,URU,DF,24,1994,14.2,8,0,0,30,6,0,5,47,32,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Franco Di Santo,ARG,FW,29,1989,1.9,1,1,0,5,4,2,2,0,2,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Gaël Kakuta,COD,"MF,FW",27,1991,8.0,1,0,0,9,5,3,42,9,7,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Giannelli Imbula,COD,MF,25,1992,19.2,7,0,0,27,39,1,22,8,7,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Gorka Elustondo,ESP,MF,31,1987,3.2,1,0,0,4,2,0,1,6,5,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Javi Guerra,ESP,FW,36,1982,2.6,0,0,0,3,3,1,1,1,3,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Jordi Amat,IDN,DF,26,1992,30.7,9,0,0,47,9,1,0,43,31,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,José Pozo,ESP,MF,22,1996,18.0,4,0,0,12,23,2,20,4,10,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Luis Advíncula,PER,"DF,MF",28,1990,26.5,6,2,2,48,46,0,54,19,38,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Mario Suárez,ESP,MF,31,1987,11.4,5,0,0,21,26,2,3,14,23,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Raúl de Tomás,ESP,FW,23,1994,31.3,5,0,0,61,37,18,11,9,3,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Santi Comesaña,ESP,MF,21,1996,22.6,6,0,0,28,28,1,7,30,35,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Sergio Akieme,ESP,DF,20,1997,2.0,0,0,0,2,2,0,8,1,3,,,1,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Sergio Moreno,ESP,FW,19,1999,0.2,0,0,0,0,1,0,0,0,0,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Stole Dimitrievski,MKD,GK,24,1993,21.0,3,0,0,1,4,0,0,0,0,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Tito,ESP,"DF,MF",33,1985,12.2,2,0,0,6,14,0,15,17,9,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Uche Henry Agbo,NGA,MF,22,1995,4.1,2,0,0,12,4,0,0,6,4,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Álex Alegría,ESP,FW,25,1992,1.6,0,0,0,7,4,3,0,0,1,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Álex Gálvez,ESP,DF,29,1989,15.7,6,0,0,22,13,1,1,45,28,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Álex Moreno,ESP,"DF,MF",25,1993,34.8,5,0,0,41,44,8,103,41,40,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Álvaro García,ESP,"MF,FW",25,1992,19.6,3,0,0,15,17,5,77,19,19,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Álvaro Medrán,ESP,MF,24,1994,12.8,8,1,1,25,18,2,52,17,8,,,0,2018-2019,misc
ESP-La Liga,2018,Rayo Vallecano,Óscar Trejo,ARG,MF,30,1988,19.6,7,1,1,47,43,3,28,18,41,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Andrés Guardado,MEX,MF,31,1986,25.9,8,0,0,44,38,2,49,28,15,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Antonio Barragán,ESP,"MF,DF",31,1987,10.4,4,0,0,21,9,0,41,5,8,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Antonio Sanabria,PAR,FW,22,1996,9.0,2,0,0,10,13,6,2,3,6,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Aïssa Mandi,ALG,DF,26,1991,34.0,10,0,0,56,22,1,19,41,34,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Cristian Tello,ESP,MF,26,1991,17.5,3,0,0,7,12,5,44,16,20,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Diego Lainez,MEX,"MF,FW",18,2000,3.9,2,0,0,2,18,0,6,1,4,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Emerson,BRA,MF,19,1999,3.5,1,0,0,5,14,0,8,7,7,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Francis Guerrero,ESP,"MF,DF",22,1996,19.8,2,0,0,9,39,1,66,21,28,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Giovani Lo Celso,ARG,"MF,FW",22,1996,26.6,5,0,0,36,67,1,15,17,31,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Javi García,ESP,"DF,MF",31,1987,5.8,0,1,0,8,5,0,0,5,1,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Jesé,ESP,"FW,MF",25,1993,8.7,2,0,0,7,4,5,2,1,4,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Joaquín,ESP,"MF,FW",37,1981,18.8,5,0,0,8,32,2,92,14,4,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Joel Robles,ESP,GK,28,1990,5.0,0,0,0,0,0,0,0,0,0,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Junior Firpo,DOM,"MF,DF",21,1996,21.5,7,0,0,30,26,4,35,23,25,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Loren Morón,ESP,FW,24,1993,21.7,4,0,0,30,47,25,11,6,12,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Marc Bartra,ESP,DF,27,1991,32.5,4,0,0,30,39,4,5,60,55,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Pau López,ESP,GK,23,1994,33.0,3,0,0,1,5,0,0,2,0,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Ryad Boudebouz,ALG,"MF,FW",28,1990,6.0,1,0,0,5,8,1,24,5,4,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Sergio Canales,ESP,MF,27,1991,29.5,5,0,0,28,50,11,143,9,30,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Sergio León,ESP,"FW,MF",29,1989,7.1,1,0,0,9,15,8,3,2,2,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Sidnei,BRA,DF,28,1989,19.4,4,0,0,14,17,0,9,41,29,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Takashi Inui,JPN,MF,30,1988,4.2,0,0,0,6,12,1,8,1,3,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Wilfrid Kaptoum,CMR,MF,22,1996,8.6,2,0,0,16,12,0,1,10,6,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,William Carvalho,POR,MF,26,1992,26.5,7,0,0,24,35,2,3,12,27,,,0,2018-2019,misc
ESP-La Liga,2018,Real Betis,Zouhair Feddal,MAR,DF,29,1989,18.9,7,0,0,29,9,0,4,31,23,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Brahim Díaz,MAR,FW,18,1999,4.2,0,0,0,4,14,0,4,0,7,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Casemiro,BRA,MF,26,1992,25.7,7,1,1,47,49,0,8,41,52,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Cristo González,ESP,"FW,MF",20,1997,0.5,0,0,0,1,0,0,0,1,0,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Dani Carvajal,ESP,DF,26,1992,23.4,10,0,0,30,34,2,57,26,24,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Dani Ceballos,ESP,"MF,FW",21,1996,13.9,3,0,0,16,40,1,8,15,21,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Federico Valverde,URU,MF,20,1998,7.3,4,0,0,15,2,0,4,21,8,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Gareth Bale,WAL,"FW,MF",29,1989,19.8,4,0,0,18,21,15,70,11,8,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Isco,ESP,"MF,FW",26,1992,13.2,3,0,0,20,34,4,42,6,14,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Javi Sánchez,ESP,DF,21,1997,0.5,1,0,0,2,0,0,0,0,0,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Jesús Vallejo,ESP,DF,21,1997,3.5,1,1,0,3,2,0,0,7,5,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Karim Benzema,FRA,FW,30,1987,32.8,1,0,0,23,22,36,20,8,11,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Keylor Navas,CRC,GK,31,1986,10.0,1,0,0,0,2,0,0,1,0,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Luca Zidane,ALG,GK,20,1998,1.0,0,0,0,0,1,0,0,0,0,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Lucas Vázquez,ESP,FW,27,1991,16.8,6,1,1,41,38,2,63,12,26,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Luka Modrić,CRO,MF,32,1985,29.0,6,0,0,28,46,4,73,31,30,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Marcelo,BRA,DF,30,1988,20.6,6,0,0,19,20,5,72,17,19,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Marco Asensio,ESP,"FW,MF",22,1996,19.8,3,0,0,18,21,8,78,14,8,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Marcos Llorente,ESP,MF,23,1995,6.0,1,0,0,15,7,1,0,7,12,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Mariano,DOM,FW,24,1993,5.0,2,0,0,5,4,14,0,0,1,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Nacho,ESP,DF,28,1990,18.9,8,1,1,27,12,0,15,32,19,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Raphaël Varane,FRA,DF,25,1993,30.6,0,1,0,11,12,1,2,32,18,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Sergio Ramos,ESP,DF,32,1986,27.5,7,1,1,29,35,5,2,37,32,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Sergio Reguilón,ESP,DF,21,1996,12.4,3,0,0,24,29,0,34,20,14,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Thibaut Courtois,BEL,GK,26,1992,27.0,2,0,0,0,5,0,0,2,0,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Toni Kroos,GER,MF,28,1990,24.7,2,0,0,22,55,1,136,14,35,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Vinicius Júnior,BRA,"FW,MF",18,2000,9.7,0,0,0,13,21,8,21,7,6,,,0,2018-2019,misc
ESP-La Liga,2018,Real Madrid,Álvaro Odriozola,ESP,DF,22,1995,13.1,2,0,0,15,19,5,53,11,25,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Adnan Januzaj,BEL,"MF,FW",23,1995,13.9,1,0,0,16,35,5,118,6,8,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Aihen Muñoz,ESP,DF,20,1997,10.6,0,0,0,6,6,0,28,7,8,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Alex Sola,ESP,DF,19,1999,1.0,0,0,0,1,2,0,4,1,3,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Ander Barrenetxea,ESP,MF,16,2001,4.4,0,0,0,12,6,3,6,4,2,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Ander Guevara,ESP,MF,21,1997,1.0,0,0,0,2,1,0,1,1,1,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Andoni Gorosabel,ESP,"DF,MF",21,1996,5.1,0,0,0,5,5,0,9,4,9,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Aritz Elustondo,ESP,DF,24,1994,25.0,5,0,0,22,27,0,28,39,29,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Asier Illarramendi,ESP,MF,28,1990,20.2,8,0,0,34,35,0,19,31,24,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,David Zurutuza,ESP,MF,32,1986,13.6,2,0,0,18,36,2,6,24,16,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Diego Llorente,ESP,DF,24,1993,19.5,5,0,0,20,13,1,2,26,15,,,1,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Gerónimo Rulli,ARG,GK,26,1992,27.0,3,0,0,1,3,0,0,1,1,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Héctor Moreno,MEX,DF,30,1988,21.5,2,0,0,17,13,3,5,31,9,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Igor Zubeldia,ESP,MF,21,1997,28.3,7,0,0,37,13,0,2,45,35,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Jon Bautista,ESP,FW,23,1995,6.6,1,0,0,14,9,9,0,5,3,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Joseba Zaldúa,ESP,DF,26,1992,23.8,7,0,0,33,64,0,73,38,27,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Juanmi,ESP,"FW,MF",25,1993,16.9,5,1,1,27,27,24,6,16,12,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Kévin Rodrigues,POR,DF,24,1994,5.4,1,0,0,5,6,0,12,8,11,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Luca Sangalli,ESP,MF,23,1995,11.1,0,0,0,11,17,0,20,5,13,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Martín Merquelanz,ESP,MF,23,1995,0.1,0,0,0,0,0,0,0,0,0,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Martín Zubimendi,ESP,MF,19,1999,0.1,0,0,0,0,0,0,0,0,0,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Miguel Ángel Moyá,ESP,GK,34,1984,11.0,1,0,0,0,1,0,0,1,1,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Mikel Merino,ESP,MF,22,1996,22.8,10,1,1,70,37,1,15,29,28,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Mikel Oyarzabal,ESP,"MF,FW",21,1997,35.0,2,0,0,32,38,11,64,14,20,,,1,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Raúl Navas,ESP,DF,30,1988,14.6,4,0,0,10,13,1,4,20,14,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Roberto López,ESP,"FW,MF",18,2000,0.3,0,0,0,1,0,0,0,1,0,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Robin Le Normand,ESP,DF,21,1996,3.2,1,0,0,3,2,0,0,4,2,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Rubén Pardo,ESP,"MF,FW",25,1992,15.2,3,0,0,13,10,1,90,21,7,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Sandro Ramírez,ESP,"MF,FW",23,1995,11.7,4,0,0,19,24,9,44,9,10,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Theo Hernández,FRA,DF,20,1997,22.0,5,1,0,29,70,4,58,33,33,,,0,2018-2019,misc
ESP-La Liga,2018,Real Sociedad,Willian José,BRA,FW,26,1991,26.3,5,1,0,34,31,18,13,1,3,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Aleix Vidal,ESP,MF,28,1989,5.9,3,0,0,10,7,1,23,4,11,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,André Silva,POR,FW,22,1995,24.0,4,0,0,42,28,17,11,3,5,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Bryan Gil,ESP,"FW,MF",17,2001,1.9,0,0,0,3,8,0,9,1,4,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Daniel Carriço,POR,DF,29,1988,23.7,10,0,0,30,6,1,2,31,18,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Franco Vázquez,ARG,MF,29,1989,25.3,8,1,0,52,71,4,25,23,37,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Gabriel Mercado,ARG,DF,31,1987,19.3,10,0,0,32,19,2,5,26,23,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Guilherme Arana,BRA,MF,21,1997,7.0,3,0,0,5,8,0,19,9,6,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Ibrahim Amadou,FRA,"MF,DF",25,1993,8.5,2,0,0,12,10,1,6,11,20,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Javier Díaz,ESP,GK,21,1997,1.0,0,0,0,0,0,0,0,0,0,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Jesús Navas,ESP,"MF,DF",32,1985,30.1,8,0,0,12,31,8,194,29,21,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Joris Gnagnon,FRA,DF,21,1997,5.0,2,0,0,8,7,0,1,10,8,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Juan Soriano,ESP,GK,20,1997,4.0,2,1,1,0,1,0,0,1,0,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Luis Muriel,COL,MF,27,1991,1.4,0,0,0,4,0,3,0,0,0,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Marko Rog,CRO,MF,23,1995,4.0,5,0,0,14,11,0,2,8,11,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Maxime Gonalons,FRA,MF,29,1989,6.0,0,0,0,17,6,0,0,5,4,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Maximilian Wöber,AUT,DF,20,1998,6.0,2,0,0,8,1,0,8,7,9,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Munir El Haddadi,MAR,"FW,MF",22,1995,11.6,2,0,0,17,24,9,21,6,10,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Nolito,ESP,FW,31,1986,0.8,0,0,0,2,1,1,1,0,2,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Pablo Sarabia,ESP,MF,26,1992,30.3,9,0,0,45,48,18,183,22,15,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Quincy Promes,NED,"MF,FW",26,1992,17.6,2,0,0,24,13,9,61,25,25,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Roque Mesa,ESP,MF,29,1989,19.4,11,1,1,45,26,2,39,14,27,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Sergi Gómez,ESP,DF,26,1992,30.7,1,0,0,28,7,2,2,40,38,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Sergio Escudero,ESP,"MF,DF",28,1989,17.2,8,1,1,21,21,1,42,24,29,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Simon Kjær,DEN,DF,29,1989,22.3,5,0,0,21,14,0,0,27,19,,,1,2018-2019,misc
ESP-La Liga,2018,Sevilla,Tomáš Vaclík,CZE,GK,29,1989,33.0,1,0,0,1,3,0,0,0,0,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Wissam Ben Yedder,FRA,FW,27,1990,31.2,3,0,0,26,24,30,27,11,16,,,0,2018-2019,misc
ESP-La Liga,2018,Sevilla,Éver Banega,ARG,MF,30,1988,29.6,17,2,1,57,67,2,131,28,50,,,0,2018-2019,misc
ESP-La Liga,2018,Valencia,Carlos Soler,ESP,MF,21,1997,27.3,9,0,0,52,50,1,67,19,28,,,1,2018-2019,misc
ESP-La Liga,2018,Valencia,Cristiano Piccini,ITA,DF,25,1992,20.8,3,0,0,18,14,0,40,27,23,,,0,2018-2019,misc
ESP-La Liga,2018,Valencia,Daniel Parejo,ESP,MF,29,1989,34.0,5,1,0,27,54,0,188,46,42,,,0,2018-2019,misc
ESP-La Liga,2018,Valencia,Daniel Wass,DEN,"DF,MF",29,1989,26.2,4,0,0,28,42,2,72,34,25,,,1,2018-2019,misc
ESP-La Liga,2018,Valencia,Denis Cheryshev,RUS,MF,27,1990,19.0,2,0,0,42,19,10,95,15,32,,,0,2018-2019,misc
ESP-La Liga,2018,Valencia,Ezequiel Garay,ARG,DF,31,1986,23.7,4,0,0,19,13,0,2,16,17,,,0,2018-2019,misc
ESP-La Liga,2018,Valencia,Facundo Roncaglia,ARG,DF,31,1987,6.7,5,1,1,6,6,0,2,10,10,,,0,2018-2019,misc
ESP-La Liga,2018,Valencia,Ferrán Torres,ESP,MF,18,2000,9.4,5,0,0,18,10,1,34,10,8,,,0,2018-2019,misc
