age,age_peak_distance,is_peak_age,height_m,preferred_foot,pos_category,is_goalkeeper,is_defender,is_midfielder,is_forward,league,league_rank,club_total_mv_mio,club_total_mv_rank_league_season,club_total_mv_pct_league_season,club_mv_relative_to_league_avg,prev_season_mv,two_seasons_ago_mv,has_prev_mv,mv_history_count,prev_growth_rate_clipped,prev_season_mv_log,prev_mv_category,two_seasons_ago_mv_category,prev_mv_to_club_total_ratio,minutes,goals,assists,yellow_cards,shots_total,shots_on_target,starts_rate,goals_per_90,assists_per_90,goal_assist_per_90,shots_per_90,has_performance_stats,season,market_value_category,_source_row_id,_oversampling_status,_is_oversampled_duplicate
31.0,4.0,0,1.79,left,Midfield,0,0,1,0,Ligue 1,5,900.1,1.0,0.0692771084337349,2.990396569791784,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Rendah,69,Original,False
32.0,5.0,0,1.79,left,Midfield,0,0,1,0,Ligue 1,5,168.45,8.0,0.6087962962962963,0.5448245026379334,5.0,0.0,1,1,0.0,1.791759469228055,Rendah,No History,0.0296823983377856,2033.0,7.0,2.0,1.0,54.0,16.0,0.8846153846153846,0.3098868666994589,0.0885391047712739,0.3984259714707329,2.390555828824397,1,2018,Rendah,70,Original,False
30.0,3.0,0,1.85,right,Attack,0,0,0,1,La Liga,2,955.35,2.0,0.1890547263681592,2.1438231713341698,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2150.0,5.0,10.0,0.0,63.0,18.0,0.78125,0.2093023255813953,0.4186046511627906,0.627906976744186,2.6372093023255814,1,2017,Tinggi,71,Original,False
31.0,4.0,0,1.85,right,Attack,0,0,0,1,La Liga,2,896.1,3.0,0.2266949152542373,1.990901221533368,40.0,0.0,1,1,0.0,3.713572066704308,Tinggi,No History,0.0446378752371387,2953.0,21.0,6.0,1.0,104.0,46.0,0.9722222222222222,0.640027091093803,0.182864883169658,0.822891974263461,3.1696579749407383,1,2018,Tinggi,72,Original,False
32.0,5.0,0,1.85,right,Attack,0,0,0,1,La Liga,2,913.75,2.0,0.1571428571428571,2.137312386827284,40.0,40.0,1,2,0.0,3.713572066704308,Tinggi,Tinggi,0.0437756497948016,3141.0,21.0,8.0,0.0,124.0,60.0,0.972972972972973,0.6017191977077364,0.2292263610315186,0.830945558739255,3.5530085959885387,1,2019,Menengah,73,Original,False
33.0,6.0,0,1.85,right,Attack,0,0,0,1,La Liga,2,787.3,2.0,0.171945701357466,1.910519461695904,32.0,40.0,1,3,-0.2,3.49650756146648,Menengah,Tinggi,0.0406452432363775,2894.0,23.0,9.0,2.0,123.0,55.0,0.9705882352941176,0.7152729785763648,0.2798894263994471,0.995162404975812,3.825155494125777,1,2020,Menengah,74,Original,False
34.0,7.0,0,1.85,right,Attack,0,0,0,1,La Liga,2,770.75,1.0,0.0495689655172413,1.9386167924627105,25.0,32.0,1,4,-0.21875,3.258096538021482,Menengah,Menengah,0.0324359390204346,2593.0,27.0,12.0,0.0,128.0,59.0,0.96875,0.9371384496721944,0.4165059776320864,1.353644427304281,4.442730428075588,1,2021,Menengah,75,Original,False
32.0,5.0,0,1.77,right,Midfield,0,0,1,0,Premier League,1,359.0,8.0,0.5064935064935064,0.6566262527456422,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,245.0,0.0,2.0,0.0,3.0,0.0,0.6,0.0,0.7346938775510203,0.7346938775510203,1.1020408163265305,1,2018,Rendah,76,Original,False
31.0,4.0,0,1.94,right,Defender,0,1,0,0,La Liga,2,1090.0,1.0,0.0671641791044776,2.445980276081274,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2632.0,2.0,0.0,9.0,18.0,5.0,0.9666666666666668,0.0683890577507598,0.0,0.0683890577507598,0.615501519756839,1,2017,Tinggi,77,Original,False
32.0,5.0,0,1.94,right,Defender,0,1,0,0,La Liga,2,1160.0,1.0,0.0508474576271186,2.577218409751932,50.0,0.0,1,1,0.0,3.9318256327243257,Tinggi,No History,0.043103448275862,3150.0,4.0,2.0,6.0,18.0,10.0,1.0,0.1142857142857142,0.0571428571428571,0.1714285714285714,0.5142857142857142,1,2018,Menengah,78,Original,False
33.0,6.0,0,1.94,right,Defender,0,1,0,0,La Liga,2,930.28,1.0,0.05,2.1759769819071795,35.0,50.0,1,2,-0.3,3.58351893845611,Menengah,Tinggi,0.0376230812228576,3092.0,1.0,0.0,15.0,14.0,7.0,1.0,0.0291073738680465,0.0,0.0291073738680465,0.407503234152652,1,2019,Menengah,79,Original,False
34.0,7.0,0,1.94,right,Defender,0,1,0,0,La Liga,2,813.5,1.0,0.0588235294117647,1.974098287932958,20.0,35.0,1,3,-0.4285714285714285,3.044522437723423,Menengah,Menengah,0.0245851259987707,1481.0,0.0,0.0,4.0,9.0,2.0,1.0,0.0,0.0,0.0,0.5469277515192438,1,2020,Rendah,80,Original,False
35.0,8.0,0,1.94,right,Defender,0,1,0,0,La Liga,2,735.6,2.0,0.1551724137931034,1.850206308836289,10.0,20.0,1,4,-0.5,2.3978952727983707,Rendah,Menengah,0.0135943447525829,2092.0,1.0,0.0,10.0,19.0,3.0,0.925925925925926,0.0430210325047801,0.0,0.0430210325047801,0.8173996175908222,1,2021,Rendah,81,Original,False
30.0,3.0,0,1.85,left,Midfield,0,0,1,0,Premier League,1,829.6,5.0,0.2857142857142857,1.7883195944227852,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,1879.0,0.0,0.0,6.0,11.0,3.0,0.75,0.0,0.0,0.0,0.5268759978712081,1,2017,Menengah,82,Original,False
31.0,4.0,0,1.85,left,Midfield,0,0,1,0,Premier League,1,898.6,3.0,0.2142857142857142,1.643577578599538,18.0,0.0,1,1,0.0,2.9444389791664403,Menengah,No History,0.0200311595815713,515.0,0.0,0.0,1.0,1.0,0.0,0.7,0.0,0.0,0.0,0.174757281553398,1,2018,Rendah,83,Original,False
34.0,7.0,0,1.74,right,Midfield,0,0,1,0,La Liga,2,1090.0,1.0,0.0671641791044776,2.445980276081274,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,541.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,1,2017,Rendah,84,Original,False
30.0,3.0,0,1.67,right,Attack,0,0,0,1,Serie A,4,207.95,8.0,0.6442786069651741,0.6105291648603076,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2750.0,6.0,8.0,2.0,98.0,36.0,0.9393939393939394,0.1963636363636363,0.2618181818181818,0.4581818181818181,3.207272727272727,1,2017,Menengah,85,Original,False
31.0,4.0,0,1.67,right,Attack,0,0,0,1,Serie A,4,367.68,6.0,0.4357429718875502,0.9418291473663452,18.0,0.0,1,1,0.0,2.9444389791664403,Menengah,No History,0.0489556135770235,2899.0,7.0,11.0,5.0,105.0,38.0,0.9714285714285714,0.2173163159710245,0.3414970679544671,0.5588133839254916,3.259744739565368,1,2018,Menengah,86,Original,False
32.0,5.0,0,1.67,right,Attack,0,0,0,1,Serie A,4,291.43,8.0,0.6,0.8563589727751171,16.0,18.0,1,2,-0.1111111111111111,2.833213344056216,Menengah,Menengah,0.0549016916583742,2842.0,7.0,16.0,2.0,95.0,41.0,0.9444444444444444,0.2216748768472906,0.5066854327938072,0.7283603096410978,3.00844475721323,1,2019,Rendah,87,Original,False
33.0,6.0,0,1.67,right,Attack,0,0,0,1,Serie A,4,430.0,5.0,0.3444881889763779,1.2423039882143774,13.0,16.0,1,3,-0.1875,2.6390573296152584,Rendah,Menengah,0.0302325581395348,666.0,4.0,2.0,0.0,29.0,12.0,0.9,0.5405405405405405,0.2702702702702702,0.8108108108108107,3.918918918918919,1,2020,Rendah,88,Original,False
34.0,7.0,0,1.67,right,Attack,0,0,0,1,La Liga,2,385.0,5.0,0.4288793103448275,0.9683651833903903,9.0,13.0,1,4,-0.3076923076923077,2.302585092994046,Rendah,Rendah,0.0233766233766233,1784.0,5.0,1.0,4.0,34.0,12.0,0.6551724137931034,0.2522421524663677,0.0504484304932735,0.3026905829596412,1.7152466367713004,1,2021,Rendah,89,Original,False
33.0,6.0,0,1.76,right,Defender,0,1,0,0,Premier League,1,268.1,10.0,0.5728862973760933,0.5779272941956952,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,3289.0,0.0,1.0,9.0,7.0,1.0,1.0,0.0,0.0273639404074186,0.0273639404074186,0.1915475828519307,1,2017,Rendah,90,Original,False
31.0,4.0,0,1.67,left,Midfield,0,0,1,0,La Liga,2,132.25,10.0,0.7910447761194029,0.2967714601025215,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2264.0,2.0,8.0,7.0,33.0,9.0,0.8620689655172413,0.0795053003533568,0.3180212014134275,0.3975265017667844,1.311837455830389,1,2017,Rendah,91,Original,False
32.0,5.0,0,1.67,left,Midfield,0,0,1,0,La Liga,2,290.75,7.0,0.5317796610169492,0.6459709074442882,5.0,0.0,1,1,0.0,1.791759469228055,Rendah,No History,0.0171969045571797,2335.0,0.0,4.0,8.0,26.0,5.0,0.8709677419354839,0.0,0.1541755888650963,0.1541755888650963,1.0021413276231264,1,2018,Rendah,92,Original,False
29.0,2.0,1,1.88,right,Goalkeeper,1,0,0,0,Bundesliga,3,134.7,9.0,0.6778846153846154,0.4528144538084035,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,3060.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2017,Rendah,93,Original,False
32.0,5.0,0,1.82,left,Defender,0,1,0,0,La Liga,2,711.15,3.0,0.2885572139303483,1.595833828747888,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,1659.0,1.0,2.0,4.0,5.0,2.0,0.95,0.0542495479204339,0.1084990958408679,0.162748643761302,0.2712477396021699,1,2017,Rendah,94,Original,False
30.0,3.0,0,1.82,left,Attack,0,0,0,1,Premier League,1,268.1,10.0,0.5728862973760933,0.5779272941956952,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Rendah,95,Original,False
31.0,4.0,0,1.82,left,Attack,0,0,0,1,Premier League,1,359.0,8.0,0.5064935064935064,0.6566262527456422,7.0,0.0,1,1,0.0,2.079441541679836,Rendah,No History,0.0194986072423398,2220.0,2.0,5.0,10.0,30.0,7.0,0.7575757575757576,0.081081081081081,0.2027027027027027,0.2837837837837837,1.2162162162162162,1,2018,Rendah,96,Original,False
30.0,3.0,0,1.88,right,Goalkeeper,1,0,0,0,Ligue 1,5,155.45,6.0,0.5331325301204819,0.5164505574648737,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,3240.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2017,Rendah,97,Original,False
31.0,4.0,0,1.88,right,Goalkeeper,1,0,0,0,Ligue 1,5,179.0,7.0,0.5416666666666666,0.5789467852311669,6.5,0.0,1,1,0.0,2.0149030205422647,Rendah,No History,0.0363128491620111,3330.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2018,Rendah,98,Original,False
31.0,4.0,0,1.8,right,Attack,0,0,0,1,Serie A,4,487.28,3.0,0.236318407960199,1.430625878591636,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2537.0,0.0,7.0,4.0,73.0,24.0,0.9166666666666666,0.0,0.2483247930626724,0.2483247930626724,2.5896728419392985,1,2017,Rendah,99,Original,False
32.0,5.0,0,1.8,right,Attack,0,0,0,1,Serie A,4,617.93,3.0,0.2088353413654618,1.5828559753918778,14.0,0.0,1,1,0.0,2.70805020110221,Rendah,No History,0.0226562879290534,502.0,1.0,0.0,0.0,21.0,7.0,0.2777777777777778,0.1792828685258964,0.0,0.1792828685258964,3.764940239043825,1,2018,Rendah,100,Original,False
33.0,6.0,0,1.8,right,Attack,0,0,0,1,Serie A,4,606.05,2.0,0.1361702127659574,1.780861117422227,5.0,14.0,1,2,-0.6428571428571429,1.791759469228055,Rendah,Rendah,0.0082501443775266,1993.0,5.0,7.0,5.0,42.0,14.0,0.75,0.2257902659307576,0.3161063723030607,0.5418966382338183,1.8966382338183645,1,2019,Rendah,101,Original,False
31.0,4.0,0,1.92,right,Goalkeeper,1,0,0,0,Serie A,4,175.53,10.0,0.7587064676616916,0.5153459211730214,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,3330.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2017,Rendah,102,Original,False
32.0,5.0,0,1.92,right,Goalkeeper,1,0,0,0,Serie A,4,239.23,10.0,0.6666666666666666,0.6127985936805123,6.0,0.0,1,1,0.0,1.9459101490553128,Rendah,No History,0.0250804664966768,3169.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2018,Rendah,103,Original,False
33.0,6.0,0,1.92,right,Goalkeeper,1,0,0,0,Serie A,4,163.55,11.0,0.7468085106382979,0.4805871392697059,7.5,6.0,1,2,0.25,2.1400661634962708,Rendah,Rendah,0.0458575359217364,3240.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2019,Rendah,104,Original,False
32.0,5.0,0,1.84,right,Defender,0,1,0,0,La Liga,2,955.35,2.0,0.1890547263681592,2.1438231713341698,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2289.0,4.0,1.0,9.0,28.0,14.0,1.0,0.1572739187418086,0.0393184796854521,0.1965923984272608,1.1009174311926606,1,2017,Tinggi,105,Original,False
33.0,6.0,0,1.84,right,Defender,0,1,0,0,La Liga,2,896.1,3.0,0.2266949152542373,1.990901221533368,45.0,0.0,1,1,0.0,3.828641396489095,Tinggi,No History,0.050217609641781,2474.0,6.0,1.0,7.0,31.0,13.0,1.0,0.2182700080840743,0.036378334680679,0.2546483427647534,1.127728375101051,1,2018,Menengah,106,Original,False
34.0,7.0,0,1.84,right,Defender,0,1,0,0,La Liga,2,913.75,2.0,0.1571428571428571,2.137312386827284,25.0,45.0,1,2,-0.4444444444444444,3.258096538021482,Menengah,Tinggi,0.027359781121751,3013.0,11.0,0.0,10.0,39.0,17.0,1.0,0.328576169930302,0.0,0.328576169930302,1.1649518752074346,1,2019,Rendah,107,Original,False
35.0,8.0,0,1.84,right,Defender,0,1,0,0,La Liga,2,787.3,2.0,0.171945701357466,1.910519461695904,14.5,25.0,1,3,-0.42,2.740840023925201,Rendah,Menengah,0.0184173758414835,1275.0,2.0,0.0,3.0,17.0,6.0,1.0,0.1411764705882353,0.0,0.1411764705882353,1.2,1,2020,Rendah,108,Original,False
36.0,9.0,0,1.84,right,Defender,0,1,0,0,Ligue 1,5,875.15,1.0,0.0614035087719298,2.788221218541469,10.0,14.5,1,4,-0.3103448275862069,2.3978952727983707,Rendah,Rendah,0.0114266125807004,801.0,2.0,0.0,3.0,12.0,4.0,0.6666666666666666,0.2247191011235955,0.0,0.2247191011235955,1.348314606741573,1,2021,Rendah,109,Original,False
33.0,6.0,0,1.79,right,Midfield,0,0,1,0,Premier League,1,1010.0,1.0,0.032069970845481,2.177197191859948,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2881.0,5.0,3.0,7.0,48.0,20.0,0.9705882352941176,0.1561957653592502,0.0937174592155501,0.2499132245748004,1.4994793474488024,1,2017,Menengah,110,Original,False
34.0,7.0,0,1.79,right,Midfield,0,0,1,0,Premier League,1,1200.0,1.0,0.0298701298701298,2.194850984107996,15.0,0.0,1,1,0.0,2.772588722239781,Menengah,No History,0.0125,2377.0,1.0,3.0,5.0,30.0,7.0,0.9310344827586208,0.0378628523348758,0.1135885570046276,0.1514514093395035,1.1358855700462769,1,2018,Rendah,111,Original,False
35.0,8.0,0,1.79,right,Midfield,0,0,1,0,Premier League,1,1050.0,1.0,0.0307017543859649,2.190585314513698,12.0,15.0,1,2,-0.2,2.5649493574615367,Rendah,Menengah,0.0114285714285714,2397.0,0.0,1.0,9.0,16.0,1.0,0.8666666666666667,0.0,0.0375469336670838,0.0375469336670838,0.6007509386733417,1,2019,Rendah,112,Original,False
30.0,3.0,0,1.73,right,Attack,0,0,0,1,Premier League,1,1010.0,1.0,0.032069970845481,2.177197191859948,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,1963.0,21.0,6.0,2.0,95.0,42.0,0.88,0.9628120224146716,0.2750891492613347,1.2379011716760062,4.3555781966378,1,2017,Tinggi,113,Original,False
31.0,4.0,0,1.73,right,Attack,0,0,0,1,Premier League,1,1200.0,1.0,0.0298701298701298,2.194850984107996,80.0,0.0,1,1,0.0,4.394449154672439,Tinggi,No History,0.0666666666666666,2459.0,21.0,8.0,4.0,118.0,43.0,0.9393939393939394,0.7686051240341603,0.2928019520130134,1.0614070760471737,4.318828792191948,1,2018,Tinggi,114,Original,False
32.0,5.0,0,1.73,right,Attack,0,0,0,1,Premier League,1,1050.0,1.0,0.0307017543859649,2.190585314513698,65.0,80.0,1,2,-0.1875,4.189654742026425,Tinggi,Tinggi,0.0619047619047619,1452.0,16.0,3.0,1.0,76.0,28.0,0.75,0.9917355371900828,0.1859504132231405,1.177685950413223,4.710743801652892,1,2019,Tinggi,115,Original,False
33.0,6.0,0,1.73,right,Attack,0,0,0,1,Premier League,1,1040.0,1.0,0.0324858757062146,2.010779758827679,52.0,65.0,1,3,-0.2,3.970291913552122,Tinggi,Tinggi,0.05,559.0,4.0,1.0,0.0,19.0,13.0,0.5833333333333334,0.6440071556350626,0.1610017889087656,0.8050089445438282,3.0590339892665472,1,2020,Menengah,116,Original,False
29.0,2.0,1,1.92,right,Defender,0,1,0,0,Bundesliga,3,811.85,1.0,0.048076923076923,2.729156750737583,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,1640.0,1.0,2.0,4.0,13.0,3.0,1.0,0.0548780487804878,0.1097560975609756,0.1646341463414634,0.7134146341463415,1,2017,Tinggi,117,Original,False
30.0,3.0,0,1.92,right,Defender,0,1,0,0,Bundesliga,3,784.88,1.0,0.0431818181818181,2.282926834427728,45.0,0.0,1,1,0.0,3.828641396489095,Tinggi,No History,0.057333605137091,1693.0,0.0,2.0,1.0,14.0,3.0,0.95,0.0,0.106320141760189,0.106320141760189,0.7442409923213231,1,2018,Menengah,118,Original,False
31.0,4.0,0,1.92,right,Defender,0,1,0,0,Bundesliga,3,777.33,1.0,0.0516431924882629,2.2320630521556155,20.0,45.0,1,2,-0.5555555555555556,3.044522437723423,Menengah,Tinggi,0.0257290983237492,1796.0,0.0,2.0,5.0,6.0,2.0,0.9583333333333334,0.0,0.1002227171492204,0.1002227171492204,0.3006681514476614,1,2019,Rendah,119,Original,False
32.0,5.0,0,1.92,right,Defender,0,1,0,0,Bundesliga,3,858.23,1.0,0.0470852017937219,2.4843294780430183,12.0,20.0,1,3,-0.4,2.5649493574615367,Rendah,Menengah,0.0139822658261771,2368.0,1.0,1.0,6.0,9.0,3.0,1.0,0.0380067567567567,0.0380067567567567,0.0760135135135135,0.3420608108108108,1,2020,Rendah,120,Original,False
32.0,5.0,0,1.78,right,Midfield,0,0,1,0,Serie A,4,407.05,6.0,0.5099502487562189,1.1950752419157886,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2039.0,1.0,0.0,5.0,21.0,3.0,0.8571428571428571,0.0441392839627268,0.0,0.0441392839627268,0.9269249632172634,1,2017,Menengah,121,Original,False
33.0,6.0,0,1.78,right,Midfield,0,0,1,0,Serie A,4,578.48,4.0,0.285140562248996,1.481802994909931,15.0,0.0,1,1,0.0,2.772588722239781,Menengah,No History,0.0259300235098879,1114.0,1.0,0.0,3.0,7.0,3.0,0.8125,0.0807899461400359,0.0,0.0807899461400359,0.5655296229802513,1,2018,Rendah,122,Original,False
29.0,2.0,1,1.84,right,Defender,0,1,0,0,La Liga,2,290.75,7.0,0.5317796610169492,0.6459709074442882,4.0,0.0,1,1,0.0,1.6094379124341005,Below 5,No History,0.0137575236457437,1742.0,1.0,0.0,4.0,9.0,2.0,0.8333333333333334,0.0516647531572904,0.0,0.0516647531572904,0.4649827784156142,1,2018,Rendah,123,Original,False
30.0,3.0,0,1.84,right,Defender,0,1,0,0,La Liga,2,244.35,7.0,0.5833333333333334,0.5715483247291345,10.0,4.0,1,2,1.5,2.3978952727983707,Rendah,Below 5,0.0409249028033558,1175.0,1.0,0.0,1.0,5.0,2.0,1.0,0.076595744680851,0.0,0.076595744680851,0.3829787234042553,1,2019,Rendah,124,Original,False
31.0,4.0,0,1.72,right,Attack,0,0,0,1,La Liga,2,711.15,3.0,0.2885572139303483,1.595833828747888,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,1125.0,7.0,2.0,0.0,20.0,14.0,0.44,0.56,0.16,0.72,1.6,1,2017,Menengah,125,Original,False
32.0,5.0,0,1.72,right,Attack,0,0,0,1,La Liga,2,499.65,4.0,0.3241525423728814,1.1100923952004766,20.0,0.0,1,1,0.0,3.044522437723423,Menengah,No History,0.0400280196137296,1612.0,6.0,1.0,1.0,36.0,15.0,0.4848484848484848,0.3349875930521092,0.0558312655086848,0.390818858560794,2.009925558312655,1,2018,Rendah,126,Original,False
33.0,6.0,0,1.72,right,Attack,0,0,0,1,La Liga,2,427.8,4.0,0.3595238095238095,1.0006481412691786,9.0,20.0,1,2,-0.55,2.302585092994046,Rendah,Menengah,0.0210378681626928,1581.0,6.0,2.0,0.0,19.0,9.0,0.5862068965517241,0.3415559772296015,0.1138519924098671,0.4554079696394687,1.081593927893738,1,2019,Rendah,127,Original,False
31.0,4.0,0,1.91,right,Goalkeeper,1,0,0,0,La Liga,2,955.35,2.0,0.1890547263681592,2.1438231713341698,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2017,Rendah,128,Original,False
32.0,5.0,0,1.93,right,Defender,0,1,0,0,Premier League,1,884.25,2.0,0.0947521865889212,1.9061253632694648,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2086.0,0.0,0.0,1.0,10.0,3.0,0.8888888888888888,0.0,0.0,0.0,0.4314477468839885,1,2017,Menengah,129,Original,False
33.0,6.0,0,1.93,right,Defender,0,1,0,0,Premier League,1,1170.0,2.0,0.122077922077922,2.1399797095052966,15.0,0.0,1,1,0.0,2.772588722239781,Menengah,No History,0.0128205128205128,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2018,Rendah,130,Original,False
32.0,5.0,0,1.72,right,Midfield,0,0,1,0,La Liga,2,955.35,2.0,0.1890547263681592,2.1438231713341698,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,1970.0,1.0,6.0,3.0,35.0,8.0,0.8846153846153846,0.0456852791878172,0.2741116751269035,0.3197969543147208,1.598984771573604,1,2017,Menengah,131,Original,False
33.0,6.0,0,1.72,right,Midfield,0,0,1,0,La Liga,2,896.1,3.0,0.2266949152542373,1.990901221533368,25.0,0.0,1,1,0.0,3.258096538021482,Menengah,No History,0.0278986720232116,2608.0,3.0,6.0,6.0,37.0,12.0,0.9117647058823528,0.1035276073619631,0.2070552147239263,0.3105828220858895,1.276840490797546,1,2018,Menengah,132,Original,False
34.0,7.0,0,1.72,right,Midfield,0,0,1,0,La Liga,2,913.75,2.0,0.1571428571428571,2.137312386827284,20.0,25.0,1,2,-0.2,3.044522437723423,Menengah,Menengah,0.0218878248974008,1996.0,3.0,7.0,7.0,30.0,13.0,0.7096774193548387,0.1352705410821643,0.3156312625250501,0.4509018036072144,1.3527054108216434,1,2019,Rendah,133,Original,False
35.0,8.0,0,1.72,right,Midfield,0,0,1,0,La Liga,2,787.3,2.0,0.171945701357466,1.910519461695904,12.0,20.0,1,3,-0.4,2.5649493574615367,Rendah,Menengah,0.0152419662136415,2733.0,5.0,3.0,4.0,45.0,15.0,0.9142857142857144,0.1646542261251372,0.0987925356750823,0.2634467618002195,1.481888035126235,1,2020,Rendah,134,Original,False
36.0,9.0,0,1.72,right,Midfield,0,0,1,0,La Liga,2,770.75,1.0,0.0495689655172413,1.9386167924627105,10.0,12.0,1,4,-0.1666666666666666,2.3978952727983707,Rendah,Rendah,0.0129743756081738,2032.0,2.0,8.0,4.0,27.0,11.0,0.8928571428571429,0.0885826771653543,0.3543307086614173,0.4429133858267716,1.1958661417322831,1,2021,Rendah,135,Original,False
31.0,4.0,0,1.7,left,Attack,0,0,0,1,La Liga,2,1090.0,1.0,0.0671641791044776,2.445980276081274,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,3000.0,34.0,12.0,3.0,196.0,96.0,0.8888888888888888,1.02,0.36,1.38,5.88,1,2017,Tinggi,136,Original,False
32.0,5.0,0,1.7,left,Attack,0,0,0,1,La Liga,2,1160.0,1.0,0.0508474576271186,2.577218409751932,180.0,0.0,1,1,0.0,5.198497031265826,Tinggi,No History,0.1551724137931034,2713.0,36.0,13.0,3.0,170.0,87.0,0.8529411764705882,1.194249907851087,0.4312569111684482,1.6255068190195354,5.6395134537412455,1,2018,Tinggi,137,Original,False
33.0,6.0,0,1.7,left,Attack,0,0,0,1,La Liga,2,930.28,1.0,0.05,2.1759769819071795,150.0,180.0,1,2,-0.1666666666666666,5.017279836814924,Tinggi,Tinggi,0.1612417766693898,2880.0,25.0,21.0,4.0,159.0,71.0,0.9696969696969696,0.78125,0.65625,1.4375,4.96875,1,2019,Tinggi,138,Original,False
34.0,7.0,0,1.7,left,Attack,0,0,0,1,La Liga,2,813.5,1.0,0.0588235294117647,1.974098287932958,112.0,150.0,1,3,-0.2533333333333333,4.727387818712341,Tinggi,Tinggi,0.1376767055931161,3023.0,30.0,9.0,4.0,195.0,91.0,0.9428571428571428,0.8931524975190208,0.2679457492557062,1.161098246774727,5.805491233873635,1,2020,Tinggi,139,Original,False
35.0,8.0,0,1.7,left,Attack,0,0,0,1,Ligue 1,5,875.15,1.0,0.0614035087719298,2.788221218541469,80.0,112.0,1,4,-0.2857142857142857,4.394449154672439,Tinggi,Tinggi,0.0914129006456036,2153.0,6.0,14.0,0.0,89.0,29.0,0.9230769230769232,0.2508128193218765,0.5852299117510451,0.8360427310729216,3.7203901532745007,1,2021,Tinggi,140,Original,False
33.0,6.0,0,1.93,right,Goalkeeper,1,0,0,0,Serie A,4,487.28,3.0,0.236318407960199,1.430625878591636,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,3420.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2017,Rendah,141,Original,False
34.0,7.0,0,1.93,right,Goalkeeper,1,0,0,0,Serie A,4,617.93,3.0,0.2088353413654618,1.5828559753918778,8.5,0.0,1,1,0.0,2.2512917986064958,Rendah,No History,0.0137556033854967,3420.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2018,Rendah,142,Original,False
30.0,3.0,0,1.75,right,Attack,0,0,0,1,Ligue 1,5,110.45,8.0,0.6566265060240963,0.3669473404438424,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2415.0,8.0,1.0,5.0,70.0,27.0,0.9310344827586208,0.2981366459627329,0.0372670807453416,0.3354037267080745,2.608695652173913,1,2017,Rendah,143,Original,False
31.0,4.0,0,1.75,right,Attack,0,0,0,1,Ligue 1,5,113.25,11.0,0.7407407407407407,0.3662889576951377,7.0,0.0,1,1,0.0,2.079441541679836,Rendah,No History,0.0618101545253863,3240.0,11.0,5.0,6.0,121.0,43.0,1.0,0.3055555555555556,0.1388888888888889,0.4444444444444444,3.361111111111111,1,2018,Rendah,144,Original,False
